Time,Ax,Ay,Az,Gx,Gy,Gz
0.01659641,-16280,-484,960,-2896,-16,-36
0.01659641,-16488,-472,1116,-2896,-48,139
0.01659759,-16460,-488,1028,-2912,-205,330
0.01659679,-16224,-340,804,-2880,-142,184
0.0165973,-16348,-376,856,-2880,-96,148
0.01659719,-16404,-392,1080,-2912,-41,129
0.01659817,-16488,-568,664,-2896,5,56
0.01659817,-16444,-464,1080,-2912,-89,176
0.01659757,-16408,-332,1008,-2912,-112,458
0.01659757,-16284,-240,796,-2944,-81,195
0.01659667,-16272,-584,1196,-2896,63,-39
0.01659667,-16388,-548,1060,-2896,-135,257
0.01656052,-16512,-400,900,-2848,-127,273
0.01658659,-16436,-360,888,-2912,-86,119
0.01658723,-16396,-336,876,-2928,-101,144
0.0165939,-16352,-300,1008,-2896,-129,209
0.01658797,-16392,-448,888,-2896,-31,64
0.01658573,-16432,-512,960,-2880,26,106
0.01658878,-16320,-484,860,-2896,57,80
0.01658878,-16428,-560,1124,-2880,-66,217
0.0165879,-16324,-648,1112,-2896,-79,239
0.0165879,-16296,-424,820,-2912,-67,311
0.01658561,-16412,-476,876,-2880,-83,129
0.01658684,-16420,-516,1120,-2880,-130,143
0.01658921,-16252,-440,916,-2880,-136,104
0.0165867,-16432,-452,932,-2928,-87,137
0.01658672,-16388,-552,816,-2912,-142,157
0.01658697,-16432,-416,744,-2896,-94,177
0.01658855,-16404,-452,708,-2880,-61,150
0.01658855,-16448,-552,924,-2928,-100,197
0.01658696,-16344,-480,884,-2896,-13,346
0.01658672,-16244,-412,924,-2896,-6,374
0.01658672,-16324,-456,1000,-2928,-63,207
0.01658885,-16444,-336,916,-2912,-78,189
0.01658886,-16396,-440,776,-2848,-15,248
0.01658886,-16368,-420,840,-2880,63,10
0.01658655,-16364,-368,888,-2864,128,228
0.01658655,-16364,-272,528,-2880,226,174
0.0165881,-16412,-552,1120,-2848,291,-160
0.01658919,-16420,-512,1080,-2896,74,70
0.01658919,-16376,-460,776,-2880,-17,151
0.01658828,-16440,-304,876,-2880,7,75
0.01658828,-16552,-292,672,-2864,94,35
0.0165869,-16404,-328,680,-2880,325,-49
0.0165869,-16332,-484,924,-2896,370,-83
0.01658626,-16380,-492,980,-2896,331,-7
0.01658626,-16356,-516,952,-2896,363,-111
0.01658871,-16400,-624,968,-2896,383,-44
0.01658871,-16336,-480,1152,-2896,420,145
0.01658833,-16200,-540,1124,-2896,351,252
0.01658753,-16332,-540,1060,-2896,366,-105
0.01658753,-16428,-604,1060,-2896,154,18
0.01658877,-16448,-480,844,-2880,72,66
0.01658818,-16336,-400,868,-2864,129,-212
0.01658818,-16428,-476,1000,-2896,49,-251
0.01694045,-16412,-488,964,-2896,90,-255
0.01658729,-16192,-604,960,-2880,197,-478
0.01658781,-16252,-728,1476,-2896,247,-696
0.01659348,-16340,-792,1536,-2912,136,-652
0.01659348,-16508,-788,1460,-2848,65,-209
0.01659296,-16340,-668,1332,-2864,59,-144
0.01659296,-16320,-516,1312,-2896,49,-229
0.01659284,-16408,-528,1268,-2864,222,-414
0.01659426,-16308,-600,1332,-2848,329,-261
0.01659363,-16328,-624,1568,-2896,255,-320
0.01659403,-16144,-808,1944,-2880,55,-160
0.01659435,-16400,-692,1352,-2864,-12,-94
0.01659435,-16416,-724,1744,-2880,20,-376
0.01478039,-16256,-664,1960,-2896,-267,-92
0.01659274,-16308,-552,1616,-2912,-382,-131
0.01659274,-16344,-444,1488,-2896,-314,-68
0.01659367,-16332,-504,1548,-2880,-222,-248
0.01659512,-16360,-412,1628,-2896,-179,-242
0.0165932,-16292,-620,1808,-2896,-223,-145
0.01659309,-16424,-340,1668,-2912,-283,-44
0.01659395,-16332,-432,1344,-2864,-51,-329
0.0165932,-16152,-544,1880,-2912,-20,-420
0.01610261,-16280,-756,2056,-2880,60,-398
0.01659323,-16256,-620,1776,-2864,-10,15
0.01659323,-16292,-608,1788,-2848,87,-25
0.01659275,-16256,-660,1840,-2880,17,-90
0.01659475,-16220,-664,1760,-2864,120,-88
0.01659475,-16152,-592,2028,-2880,70,-171
0.0165948,-16056,-568,1896,-2864,-153,-399
0.01659389,-16164,-628,1928,-2880,-75,-555
0.01659389,-16316,-644,1992,-2912,-47,-677
0.01659453,-16328,-904,2296,-2864,-63,-583
0.01659483,-16468,-856,2336,-2912,-96,18
0.01659483,-16312,-720,2176,-2880,-145,177
0.01659406,-16128,-716,1892,-2896,-94,222
0.01659406,-16124,-560,1872,-2880,115,-85
0.01659466,-16280,-588,2300,-2896,237,-124
0.01659466,-16104,-688,2308,-2864,60,206
0.01659184,-16116,-736,2140,-2864,-38,134
0.01659436,-16316,-772,2164,-2880,-32,-13
0.01659436,-16284,-648,2200,-2880,31,33
0.01659294,-16184,-696,2248,-2864,23,102
0.01659415,-16256,-788,2488,-2880,-19,157
0.01659415,-16160,-700,2228,-2864,-213,237
0.01659401,-16196,-548,2076,-2880,-117,86
0.01659487,-16088,-700,2324,-2864,47,19
0.01659487,-16228,-696,2348,-2864,-85,104
0.01659369,-16232,-648,2188,-2880,-97,108
0.01659342,-16236,-704,2200,-2896,24,95
0.01659342,-16224,-720,2280,-2880,47,163
0.01659389,-16220,-604,2284,-2880,26,216
0.01659453,-16104,-684,2368,-2880,-217,120
0.01659575,-16368,-464,2064,-2864,-175,49
0.01659116,-16436,-524,2104,-2848,-84,-5
0.01659285,-16264,-720,2168,-2880,-58,133
0.0165957,-16064,-676,2392,-2864,-135,53
0.01659341,-16284,-564,2328,-2896,-180,168
0.01659415,-16160,-580,2304,-2880,-95,128
0.01659518,-16168,-476,2248,-2880,-56,283
0.01659518,-16220,-536,2028,-2880,-13,126
0.01659465,-16236,-808,2628,-2864,80,5
0.01659315,-16164,-596,2572,-2864,-92,449
0.01659171,-16144,-624,1968,-2880,-248,407
0.01659405,-16152,-516,1968,-2832,-133,163
0.01659519,-16132,-624,2356,-2848,-74,2
0.01659527,-16232,-584,2364,-2864,-163,-82
0.0165937,-16316,-620,2272,-2880,-112,186
0.01659384,-16176,-668,2372,-2848,-195,186
0.01659282,-16272,-768,2216,-2848,-66,211
0.01659369,-16084,-736,2256,-2848,-80,294
0.01645192,-16148,-588,2316,-2864,-46,151
0.01659367,-16212,-692,2368,-2880,-151,197
0.01659514,-16328,-576,1992,-2864,-56,246
0.01659514,-16220,-648,2144,-2880,43,77
0.01659411,-16100,-632,2412,-2880,-64,190
0.01659422,-16228,-572,2256,-2864,-164,225
0.01659469,-16216,-508,2188,-2880,-29,116
0.01659354,-16192,-588,2060,-2864,-20,128
0.01659434,-16208,-724,2128,-2848,-33,122
0.01659434,-16196,-736,2264,-2864,-111,144
0.01678754,-16160,-612,2136,-2864,-130,158
0.01659411,-16192,-784,2352,-2832,-107,316
0.01659357,-16196,-684,2204,-2864,-122,233
0.01626072,-16212,-628,2184,-2896,-61,129
0.01626072,-16284,-836,2348,-2896,-81,190
0.01659372,-16268,-776,2244,-2864,-94,125
0.01659372,-16220,-796,2248,-2848,-86,110
0.01658781,-16112,-692,2184,-2832,-192,342
0.01658765,-16216,-528,2124,-2896,-75,141
0.01658818,-16216,-492,2060,-2848,-40,174
0.01658818,-16292,-700,2008,-2848,-9,40
0.01658745,-16284,-912,2316,-2848,-2,-73
0.01658851,-15916,-1324,2568,-2832,-492,-437
0.01658842,-16476,-648,2132,-2832,-212,-52
0.01658842,-16244,-392,1912,-2848,-247,-3
0.01659031,-16096,-692,2412,-2848,39,-126
0.01658787,-16144,-764,2496,-2864,-68,55
0.01658778,-16132,-756,2328,-2848,-261,237
0.01658547,-16236,-560,2200,-2880,-217,199
0.01658888,-16172,-604,2168,-2864,-80,92
0.01658895,-16152,-536,2324,-2864,-91,230
0.01658895,-16256,-596,2352,-2848,-56,244
0.01658912,-16208,-652,2324,-2848,-62,5
0.0165893,-16304,-652,2396,-2832,-31,127
0.0165893,-16216,-676,2124,-2832,-115,256
0.01658597,-16084,-620,2300,-2864,-151,219
0.01658706,-16140,-812,2232,-2864,-100,-1
0.01643193,-16308,-676,2328,-2864,-69,88
0.01643193,-16252,-664,2456,-2864,-14,201
0.01658681,-16156,-720,2380,-2864,-56,236
0.01658799,-16084,-668,2376,-2864,-167,301
0.01658529,-16204,-584,2176,-2848,-117,78
0.01643285,-16428,-552,2172,-2912,20,61
0.01658855,-16224,-724,2288,-2896,18,113
0.01658855,-16284,-776,2312,-2880,94,11
0.0165887,-16144,-644,2572,-2864,-29,301
0.01658602,-16080,-652,2184,-2848,-253,308
0.01658602,-16180,-660,2172,-2864,-80,173
0.01658787,-16192,-588,2360,-2848,-85,122
0.01658787,-16268,-600,2228,-2848,-111,83
0.01658784,-16240,-748,2428,-2832,-122,131
0.01673217,-16140,-676,2224,-2864,-214,352
0.01673217,-16168,-468,2188,-2864,13,430
0.01658735,-16204,-456,2172,-2832,-15,289
0.01658735,-16216,-608,2080,-2848,59,35
0.01658948,-16212,-720,2200,-2864,-67,72
0.01658587,-16264,-636,2364,-2832,-184,319
0.01658587,-16248,-592,2108,-2880,-157,81
0.01658828,-16184,-740,2212,-2848,-100,94
0.01658828,-16280,-556,2252,-2864,-52,221
0.01658542,-16192,-608,2208,-2864,-67,181
0.01674201,-16076,-772,2356,-2880,-137,90
0.01674201,-16312,-572,1932,-2880,-55,115
0.01658745,-16228,-576,2184,-2864,-15,162
0.01658837,-16088,-788,2216,-2848,-68,29
0.01658837,-16256,-732,2472,-2864,-120,46
0.01658835,-16228,-624,2360,-2864,-175,191
0.01658643,-16232,-612,2172,-2864,-105,94
0.01668329,-16264,-664,2460,-2864,-131,127
0.01658882,-16304,-552,2256,-2864,-64,173
0.0165873,-16188,-552,2528,-2864,-80,0
0.01658843,-16196,-648,2200,-2848,-150,173
0.01658843,-16236,-524,2372,-2848,-113,293
0.01658682,-16272,-488,2224,-2896,-49,118
0.01658852,-16176,-788,2456,-2864,-109,-10
0.01658724,-16220,-728,2416,-2864,-98,171
0.01658737,-16188,-604,2004,-2864,-116,130
0.01659036,-16228,-464,2252,-2864,-63,-57
0.01659036,-16220,-668,2648,-2880,-144,227
0.01658885,-16124,-740,2236,-2848,-279,298
0.01658973,-16152,-508,2060,-2832,-120,228
0.01658701,-16184,-540,2224,-2832,-79,74
0.01658758,-16344,-608,2520,-2832,-61,104
0.01658758,-16208,-584,2344,-2864,-70,271
0.01658866,-16112,-620,2204,-2848,-115,252
0.01658615,-16172,-664,2232,-2832,-32,166
0.01658615,-16100,-652,2336,-2864,-83,230
0.0165873,-16340,-560,2252,-2848,-40,98
0.01658768,-16164,-700,2316,-2832,-61,102
0.01658768,-16196,-596,2288,-2880,-129,331
0.01658712,-16116,-740,2124,-2816,-152,140
0.01658937,-16236,-552,2224,-2864,-97,78
0.01658937,-16224,-548,2284,-2848,-57,131
0.016587,-16212,-740,2152,-2864,-128,229
0.01658727,-16272,-708,2284,-2864,-143,370
0.01658488,-16304,-556,2316,-2864,-203,278
0.01659157,-16164,-608,2224,-2896,-115,51
0.01658854,-16160,-732,2256,-2832,-67,30
0.0165859,-16244,-540,2304,-2848,-69,142
0.0165859,-16268,-476,2208,-2848,-53,70
0.01658724,-16136,-740,2188,-2864,-43,-57
0.01658666,-16252,-704,2560,-2848,-49,51
0.01658843,-16184,-672,2344,-2832,-128,170
0.0168999,-16036,-528,2328,-2848,-159,186
0.01658992,-16184,-552,2348,-2848,-108,172
0.01658992,-16184,-484,2336,-2848,-47,26
0.01650421,-16152,-596,2460,-2864,-104,79
0.01658924,-16204,-608,2288,-2848,-147,281
0.01658955,-16232,-580,2120,-2848,-99,88
0.01658849,-16148,-664,2176,-2848,-61,71
0.01658849,-16248,-648,2104,-2864,-46,131
0.0165882,-16296,-700,2500,-2832,55,31
0.01658811,-16172,-616,2408,-2832,-118,262
0.01658811,-16284,-616,2336,-2832,-151,328
0.01658745,-16048,-512,2352,-2864,-79,217
0.01658922,-16192,-528,2120,-2816,-9,67
0.01658582,-16160,-696,2516,-2848,-66,100
0.01658808,-16356,-652,2320,-2816,-131,220
0.01658444,-16020,-728,2336,-2848,-119,132
0.01658444,-16072,-576,2412,-2864,-109,142
0.01658788,-16156,-660,2180,-2880,-176,188
0.01658856,-16196,-572,2176,-2864,-72,202
0.01658856,-16184,-636,2308,-2848,-63,109
0.01658724,-16200,-560,2340,-2864,-142,192
0.01658806,-16172,-712,2156,-2848,-8,184
0.01658811,-16244,-656,2260,-2864,-46,162
0.01658809,-16144,-660,2420,-2848,-42,17
0.01658809,-16272,-712,2552,-2832,-31,101
0.01658677,-16192,-672,2376,-2832,-105,217
0.01658677,-16168,-688,2176,-2864,-214,125
0.01658809,-16316,-600,2232,-2832,-108,61
0.01658809,-16144,-732,2468,-2848,-159,114
0.01658786,-16240,-652,2328,-2864,-149,176
0.01658675,-16184,-748,2292,-2832,-51,58
0.01658675,-16240,-720,2264,-2832,-76,206
0.01658482,-16224,-684,2264,-2848,2,209
0.01658595,-16096,-756,2384,-2832,-57,118
0.01658595,-16344,-656,2424,-2832,-135,213
0.01658646,-16152,-688,2348,-2848,-153,208
0.01658673,-16184,-556,2288,-2832,-85,190
0.01658735,-16112,-768,2432,-2816,-188,266
0.01659011,-16064,-712,2332,-2832,-196,209
0.01658919,-16156,-612,2468,-2832,-209,150
0.01658222,-16180,-572,2248,-2880,-237,311
0.01658984,-16232,-748,2316,-2832,-91,259
0.01658984,-16084,-788,2464,-2832,-178,338
0.01658829,-16184,-444,2324,-2848,-299,477
0.01658781,-16392,-416,2052,-2848,-116,495
0.01658781,-16148,-584,2048,-2800,-90,520
0.01662897,-16160,-672,2244,-2864,-253,547
0.01662897,-16356,-548,2160,-2816,-300,466
0.01658652,-16352,-528,2296,-2848,-345,315
0.01658652,-16192,-748,2352,-2832,-726,438
0.01658847,-16260,-632,1652,-2864,-247,443
0.01658965,-16400,-632,2184,-2848,-275,752
0.0165875,-16172,-588,1884,-2800,-305,520
0.01658655,-16180,-656,2192,-2832,-283,569
0.01658655,-16440,-456,1940,-2848,-308,830
0.0165891,-16232,-360,1924,-2832,-148,605
0.01658931,-16232,-308,2072,-2864,-155,355
0.01658769,-16296,-364,2004,-2864,-296,867
0.01641296,-16444,-308,1524,-2832,-263,736
0.01641296,-16360,-484,1516,-2832,-199,267
0.01658827,-16264,-392,1704,-2848,-174,295
0.01658793,-16264,-388,1916,-2832,-256,475
0.01658813,-16288,-228,1780,-2832,-270,638
0.01658688,-16312,-300,1636,-2816,-240,482
0.01658831,-16320,-320,1604,-2848,-189,441
0.01658831,-16296,-392,1748,-2864,-244,572
0.01675389,-16272,-292,1760,-2864,-512,1210
0.01658839,-16316,-288,1616,-2816,-500,1034
0.01658839,-16356,-268,1588,-2832,-577,853
0.01658843,-16268,-164,1412,-2832,-500,513
0.01658852,-16408,-208,1448,-2848,-560,661
0.01639774,-16448,-120,1408,-2832,-446,885
0.01639774,-16360,-256,1412,-2848,-498,891
0.01658582,-16208,-296,1584,-2816,-301,862
0.01658793,-16236,428,1716,-2832,-639,1307
0.01658716,-16328,248,1200,-2816,-548,1353
0.01658911,-16244,44,860,-2832,-516,1018
0.01652855,-15884,512,1080,-2800,-253,700
0.016587,-16316,224,956,-2832,-284,504
0.016587,-16544,24,972,-2864,-361,482
0.01658668,-16344,92,976,-2800,-429,609
0.0165879,-16488,16,832,-2832,-413,515
0.01658832,-16420,-60,864,-2848,-417,512
0.0165871,-16432,156,932,-2832,-395,529
0.01658796,-16384,212,820,-2848,-410,405
0.01658484,-16352,128,568,-2816,-297,217
0.01658969,-16428,56,812,-2800,-299,340
0.01658518,-16412,-52,816,-2848,-307,467
0.01658848,-16384,16,772,-2832,-327,333
0.01658762,-16488,224,836,-2816,-355,456
0.01658762,-16392,224,684,-2816,-298,482
0.01658406,-16328,116,608,-2864,-193,327
0.01658922,-16404,0,900,-2816,-106,412
0.01658922,-16292,28,772,-2832,-277,506
0.01658778,-16488,132,788,-2864,-339,466
0.01658743,-16372,120,744,-2848,-371,514
0.01658743,-16516,220,516,-2832,-304,441
0.01658908,-16384,208,560,-2864,-241,368
0.01658895,-16436,124,516,-2816,-246,229
0.01658583,-16416,260,656,-2816,-179,119
0.01658583,-16500,196,760,-2848,-146,325
0.01658619,-16404,316,408,-2800,-227,377
0.01640993,-16460,244,676,-2832,-67,148
0.01658852,-16516,192,824,-2816,-75,196
0.01658798,-16376,244,660,-2848,-168,442
0.01658759,-16404,304,600,-2816,-133,132
0.01658833,-16476,132,704,-2816,-243,161
0.01658734,-16380,128,768,-2848,-301,415
0.01658734,-16492,212,332,-2848,-261,463
0.01658701,-16524,296,512,-2832,-52,218
0.01658701,-16440,208,668,-2816,-128,157
0.0165865,-16388,176,596,-2816,-350,518
0.01658857,-16332,344,460,-2800,-316,415
0.01658857,-16512,480,388,-2816,-175,392
0.01658762,-16340,424,244,-2816,-69,173
0.01659096,-16408,264,504,-2832,-35,72
0.01658804,-16400,256,568,-2832,-164,362
0.01658857,-16408,280,408,-2864,-192,220
0.01658857,-16468,428,408,-2832,-134,125
0.01658797,-16448,348,324,-2848,-113,156
0.01658797,-16432,88,584,-2848,-112,115
0.01658857,-16380,268,520,-2800,-241,593
0.01658752,-16476,260,328,-2832,-182,226
0.01658752,-16388,380,420,-2800,-164,97
0.01658665,-16376,296,408,-2832,-117,0
0.01659081,-16492,84,468,-2832,-74,59
0.01659081,-16388,284,652,-2848,-147,196
0.01658692,-16436,380,336,-2816,-112,100
0.01658793,-16372,284,432,-2848,-55,-88
0.01789388,-16476,232,572,-2816,-56,198
0.01789388,-16456,316,336,-2848,-195,381
0.01658689,-16468,276,360,-2816,-132,158
0.01658689,-16424,292,332,-2816,-107,113
0.01658847,-16476,268,552,-2816,-87,217
0.01658847,-16344,152,648,-2816,-172,388
0.01658698,-16352,468,484,-2832,-68,58
0.01658698,-16436,352,468,-2800,-101,95
0.01658691,-16396,204,600,-2848,-109,-128
0.01658691,-16488,136,584,-2784,-246,-49
0.01658727,-16440,324,540,-2832,-279,285
0.016566,-16412,420,220,-2816,-142,237
0.01661071,-16392,268,232,-2832,-38,37
0.0165876,-16496,200,608,-2816,56,71
0.0165876,-16404,296,692,-2768,-78,376
0.01658806,-16452,332,392,-2800,-103,240
0.01658806,-16544,320,460,-2816,-74,135
0.01658762,-16404,376,512,-2832,-203,182
0.01658977,-16520,376,540,-2816,-176,227
0.01658977,-16588,380,348,-2816,-63,170
0.01658866,-16428,260,496,-2848,-83,9
0.01681139,-16592,352,684,-2848,-63,170
0.01658727,-16468,356,312,-2832,-261,387
0.0165878,-16456,348,252,-2816,-50,135
0.01658586,-16496,296,556,-2832,-42,129
0.01658711,-16488,396,656,-2784,-106,257
0.0165867,-16456,348,516,-2800,-160,153
0.0164241,-16428,372,408,-2816,-76,29
0.01675324,-16504,236,552,-2832,-126,153
0.01658944,-16440,332,672,-2848,-49,173
0.0165893,-16308,604,408,-2832,10,204
0.0165893,-16260,444,328,-2816,44,158
0.01659023,-16564,216,540,-2784,-71,147
0.01658781,-16408,288,208,-2816,-207,280
0.01658676,-16556,444,320,-2800,-88,203
0.01658676,-16380,208,520,-2800,-64,-12
0.01658753,-16524,256,264,-2816,-117,214
0.01658825,-16544,384,332,-2816,-120,233
0.01658825,-16616,364,540,-2800,-128,243
0.01658705,-16284,352,320,-2816,-79,189
0.01475437,-16316,160,644,-2832,-93,103
0.01658605,-16332,408,460,-2816,-102,281
0.01658605,-16404,260,368,-2816,-141,191
0.01632654,-16504,192,648,-2800,-60,112
0.0165907,-16352,252,544,-2832,-198,434
0.0165907,-16572,432,404,-2816,-186,334
0.01658826,-16448,440,220,-2832,-195,328
0.01658815,-16408,360,404,-2800,-127,191
0.01658823,-16500,312,428,-2832,-140,262
0.0165844,-16532,336,368,-2816,-122,206
0.01658212,-16516,432,352,-2832,-164,180
0.01659201,-16396,348,372,-2816,-173,103
0.01658691,-16388,284,432,-2768,-134,64
0.01658663,-16556,268,556,-2800,-126,248
0.0165883,-16464,356,348,-2800,-150,50
0.0165883,-16532,344,356,-2816,-282,102
0.01658819,-16504,396,344,-2800,-213,171
0.01658715,-16340,376,616,-2848,-131,57
0.01658757,-16488,260,228,-2800,-249,136
0.01658518,-16468,372,224,-2800,-90,103
0.01658518,-16512,440,364,-2832,-85,103
0.01658784,-16552,268,404,-2800,-112,196
0.01658784,-16504,336,280,-2816,-144,180
0.0165892,-16420,336,336,-2800,-67,19
0.01658632,-16552,280,468,-2816,-64,103
0.0165893,-16500,392,396,-2816,-162,204
0.01658909,-16488,500,412,-2832,-63,150
0.01658909,-16496,300,464,-2800,-82,108
0.0165872,-16372,324,348,-2800,-16,69
0.0165872,-16340,292,572,-2800,-117,135
0.01659025,-16520,368,368,-2816,-80,149
0.01658665,-16436,388,428,-2768,-5,134
0.01658937,-16428,236,592,-2832,-43,129
0.01658794,-16428,336,416,-2832,-122,300
0.01658794,-16412,436,428,-2784,-122,173
0.01659025,-16380,316,376,-2800,-123,98
0.01658689,-16480,408,348,-2800,-99,189
0.01658927,-16580,400,456,-2800,-79,151
0.01658713,-16412,292,396,-2848,-77,117
0.01658859,-16384,396,396,-2816,-81,47
0.01658894,-16568,260,248,-2800,-31,70
0.01658764,-16376,268,620,-2816,37,-39
0.01658764,-16516,416,656,-2768,39,239
0.01658902,-16404,328,392,-2784,-51,258
0.01658614,-16424,376,284,-2816,11,173
0.0165893,-16428,264,244,-2816,63,62
0.01658691,-16512,268,580,-2816,-27,175
0.01658691,-16472,132,704,-2800,-121,353
0.01658908,-16380,468,236,-2832,-200,233
0.01658908,-16512,272,256,-2848,-8,19
0.01658753,-16396,248,592,-2816,53,-50
0.01659004,-16480,432,580,-2800,-99,273
0.01659004,-16432,352,340,-2832,-134,283
0.01658729,-16340,440,412,-2784,1,26
0.01658729,-16560,292,500,-2816,26,18
0.01658703,-16576,228,400,-2784,-28,220
0.01658703,-16496,232,336,-2784,-11,68
0.01658868,-16424,200,412,-2816,-10,197
0.01658868,-16480,376,200,-2800,26,182
0.01658697,-16460,268,440,-2784,18,41
0.01664725,-16456,284,724,-2800,-88,103
0.01664725,-16440,344,380,-2816,-48,390
0.01664725,-16388,280,476,-2784,-140,164
0.01659021,-16500,352,348,-2816,-163,233
0.01658825,-16424,316,492,-2800,-16,137
0.01658817,-16524,208,612,-2784,-12,143
0.01658869,-16484,188,588,-2832,-60,213
0.01658869,-16444,364,292,-2800,-93,165
0.01658939,-16524,212,384,-2784,-50,96
0.01658939,-16484,332,508,-2832,-39,174
0.01658624,-16524,248,420,-2816,-67,214
0.01658624,-16368,324,292,-2800,-83,142
0.01658546,-16412,200,476,-2800,-60,133
0.01695964,-16520,296,380,-2848,-90,159
0.01695964,-16468,332,416,-2784,-132,192
0.01658779,-16420,248,500,-2784,-75,100
0.01658779,-16504,284,432,-2784,-74,97
0.01645746,-16264,392,512,-2816,-54,134
0.01645746,-16524,208,456,-2800,-123,165
0.01659519,-16500,236,556,-2768,-33,106
0.01659429,-16528,176,528,-2800,-90,79
0.01659429,-16508,400,448,-2784,-132,236
0.01659579,-16444,268,464,-2784,-65,156
0.01659247,-16300,260,348,-2768,-110,121
0.01659315,-16500,264,528,-2800,-56,202
0.01659315,-16480,224,376,-2800,-77,162
0.01659392,-16524,296,292,-2784,-78,184
0.01659392,-16464,204,472,-2784,-6,50
0.0165943,-16520,236,620,-2784,-63,242
0.01659362,-16500,248,508,-2768,-111,311
0.01659413,-16628,468,200,-2800,-99,205
0.01659268,-16476,264,404,-2816,-38,92
0.01659362,-16440,368,416,-2800,50,141
0.01659367,-16364,216,480,-2784,-10,76
0.01659367,-16456,160,488,-2768,-146,160
0.01659181,-16440,324,488,-2784,-139,215
0.01659357,-16344,224,388,-2800,15,-10
0.01659501,-16456,144,508,-2816,-64,149
0.01659501,-16344,256,392,-2784,-38,201
0.01659334,-16496,204,516,-2784,-36,129
0.01659334,-16556,228,372,-2816,-49,158
0.01659359,-16432,296,420,-2784,-70,91
0.01659359,-16404,228,644,-2784,-118,155
0.01659325,-16588,268,280,-2832,-173,268
0.01659325,-16392,192,532,-2784,-143,30
0.01659478,-16504,92,512,-2768,-143,118
0.01659478,-16568,248,380,-2784,-173,338
0.01659576,-16496,372,220,-2800,18,42
0.01659337,-16396,-72,904,-2832,-27,-95
0.01659337,-16500,400,660,-2784,-189,407
0.01659249,-16416,412,416,-2784,-146,208
0.01659249,-16340,228,376,-2800,-27,53
0.01659327,-16496,120,416,-2800,-39,53
0.01659327,-16532,284,532,-2784,-69,242
0.01659464,-16404,224,396,-2816,-126,115
0.01659463,-16460,172,380,-2800,-63,4
0.01659273,-16504,176,612,-2800,-191,424
0.0165939,-16404,336,312,-2816,-175,422
0.0165939,-16416,276,464,-2784,-78,98
0.01659493,-16468,388,296,-2800,-34,177
0.01659179,-16472,312,408,-2768,-46,196
0.01659179,-16420,180,308,-2784,-63,136
0.01659404,-16488,216,236,-2768,-9,16
0.01659404,-16568,452,292,-2768,21,-60
0.01659402,-16552,552,80,-2800,227,-203
0.01659174,-16332,92,436,-2800,453,-97
0.01659246,-16360,72,324,-2816,485,358
0.01659246,-16344,176,208,-2800,424,143
0.01612318,-16496,96,312,-2768,372,-566
0.01612318,-16296,-104,796,-2768,394,-556
0.01659272,-16584,216,852,-2784,30,-488
0.01659272,-16476,348,476,-2784,236,72
0.01658892,-16364,216,680,-2832,367,-319
0.016589,-16376,72,784,-2768,245,-475
0.016589,-16376,-48,736,-2784,262,-397
0.01658725,-16432,28,780,-2832,286,-380
0.01658725,-16260,-132,956,-2784,244,-519
0.01658517,-16492,-24,876,-2800,189,-572
0.016586,-16340,-84,1104,-2800,127,-548
0.01658842,-16460,-232,956,-2800,129,-546
0.01658842,-16420,-268,828,-2784,254,-549
0.0165858,-16364,-208,1260,-2768,225,-458
0.01658204,-16480,-124,988,-2768,134,-287
0.01658204,-16352,-292,1072,-2800,204,-463
0.01658816,-16220,-300,1076,-2784,36,-338
0.01658922,-16420,-292,1036,-2784,187,-769
0.01659255,-16368,-452,1548,-2800,197,-614
0.01659255,-16284,-372,1520,-2800,76,-150
0.01658808,-16320,-316,1236,-2800,25,-180
0.01658682,-16316,-288,1384,-2752,30,-287
0.01658477,-16408,-364,1280,-2768,150,-480
0.01658608,-16324,-324,1416,-2800,151,-499
0.01658608,-16304,-448,1644,-2800,181,-654
0.01658674,-16328,-388,1668,-2752,25,-374
0.01658674,-16448,-360,1512,-2768,96,-391
0.01658711,-16124,-236,1576,-2800,166,-341
0.01658711,-16124,-512,1784,-2768,336,-504
0.01658601,-16264,-624,1868,-2784,120,-615
0.01658678,-16404,-628,1676,-2800,114,-499
0.01658678,-16472,-432,1876,-2752,173,-299
0.016586,-16388,-348,1824,-2816,243,-344
0.01658748,-16276,-480,1828,-2768,163,-307
0.01658475,-16364,-500,1900,-2816,321,-277
0.01658475,-16200,-420,2220,-2784,259,-509
0.01658863,-16300,-312,1916,-2768,165,-310
0.01674748,-16232,-568,2148,-2768,213,-252
0.01658657,-16224,-524,2152,-2784,110,0
0.0165877,-16168,-644,1916,-2768,73,-128
0.0165877,-16200,-524,2160,-2768,91,-133
0.01658813,-16192,-508,1980,-2800,-46,-135
0.01658813,-16236,-640,2060,-2768,-1,-131
0.01658768,-16088,-660,2232,-2768,-122,144
0.01658768,-16204,-580,2108,-2800,-61,-34
0.01658794,-16300,-476,2324,-2768,2,37
0.01659635,-16200,-292,2044,-2768,49,42
0.01659635,-16124,-400,2024,-2784,111,10
0.01659756,-16156,-688,2288,-2768,227,-125
0.01659521,-16216,-456,2172,-2784,155,54
0.01659493,-16268,-636,2224,-2784,244,-83
0.01659493,-16164,-632,2376,-2800,168,172
0.01659601,-16292,-688,2128,-2784,165,211
0.01659601,-16052,-556,2180,-2768,166,103
