0.01659101,-10863.57,-453.7992,-107.0811,-8784.405,-365.3258,5.54503
0.01658788,-10854.01,-468.1115,-118.5769,-8785.951,-367.3134,66.25466
0.01659192,-10857.41,-416.0897,-88.85579,-8779.677,-286.8208,-11.73069
0.01659066,-10837.1,-379.9152,-45.55532,-8764.179,-291.3145,-44.05083
0.01659066,-10844.15,-339.0954,-31.56095,-8774.073,-388.1563,-29.521
0.01659012,-10863.95,-316.7752,-106.9383,-8775.929,-372.4162,8.678444
0.01659012,-10785.59,-320.2374,-105.3897,-8720.533,-251.2665,-114.2188
0.01659182,-10812.15,-234.4049,-130.524,-8749.948,-143.0899,-256.6569
0.01658859,-10855.86,-207.668,-187.9816,-8774.57,-112.544,-221.5266
0.01658943,-10937.82,-204.9792,-206.9874,-8828.232,-115.0861,-77.58363
0.01658938,-10907.66,-168.8297,-77.68199,-8813.75,-93.94802,-33.75359
0.01658938,-10884.18,-131.2235,-78.62921,-8791.2,-76.73781,-17.18516
0.01658956,-10846.89,-133.228,-72.77467,-8767.098,-83.15953,-40.0322
0.01658956,-10836.26,-182.026,-48.29575,-8763.483,-152.8963,-83.77795
0.01658667,-10866.83,-294.4651,-34.21744,-8786.904,-303.8398,9.995752
0.016591,-10878.08,-370.9506,18.44289,-8795.453,-374.9391,102.7983
0.016591,-10913.35,-377.1312,15.77207,-8817.869,-355.5267,73.03842
0.01659084,-10889.32,-356.2039,17.99361,-8799.335,-283.3901,149.8972
0.01658572,-10883.9,-304.0435,122.7643,-8795.125,-217.8601,213.7878
0.01658572,-10911.65,-247.271,155.2474,-8807.39,-141.338,158.7748
0.01658753,-10873.26,-194.5715,137.8336,-8791.255,-111.139,202.3612
0.0169836,-10855.37,-160.8758,137.2221,-8768.736,-74.26402,152.1647
0.0169836,-10875.89,-155.411,41.73944,-8784.487,-63.47174,132.2138
0.01658933,-10872.44,-165.4577,-29.15534,-8790.72,-49.53738,26.3699
0.0165905,-10856.16,-139.8116,-44.63208,-8778.285,-71.45295,52.14004
0.01659009,-10835.62,-147.1025,0.7375605,-8767.097,-107.3826,138.4338
0.01662143,-10808.35,-222.576,-87.3385,-8741.967,-158.3778,-29.20946
0.01662143,-10780.48,-353.5716,-49.08347,-8720.913,-296.8665,-89.31792
0.01659436,-10862.17,-358.1794,-52.55528,-8783.57,-405.5919,39.18399
0.01659465,-10892.37,-425.0975,-21.62858,-8802.152,-436.5078,85.32743
0.01659465,-10858.81,-400.1765,2.543863,-8780.822,-346.2352,87.3618
0.01659791,-10794.83,-322.7169,32.77294,-8727.546,-228.6748,87.32506
0.0165974,-10807.48,-257.0057,-26.15395,-8737.442,-147.7108,24.72227
0.01659712,-10810.8,-225.2023,-27.44492,-8749.015,-83.54078,-46.77635
0.01659712,-10814.25,-188.7266,-68.62139,-8751.767,-99.34924,-49.14357
0.01659911,-10853.01,-172.4942,-84.4913,-8759.292,-100.9695,-29.91386
0.01659911,-10856.54,-174.1831,-164.7417,-8779.694,-125.9458,-90.61342
0.01659743,-10826.67,-247.9264,-151.9165,-8756.827,-206.9251,-79.15987
0.01659743,-10865.72,-281.0713,-151.54,-8782.254,-238.8177,-87.56886
0.01659661,-10861.83,-309.721,-57.83876,-8774.762,-262.435,-4.830643
0.01659471,-10860.46,-300.9173,-31.0607,-8773.663,-294.7587,58.24439
0.01659471,-10859.57,-320.9116,-19.54675,-8781.802,-274.8184,34.69464
0.01659935,-10845.81,-298.7096,-28.88652,-8771.235,-246.7991,29.62021
0.01660006,-10857.66,-279.3315,-27.3518,-8775.854,-208.8887,35.11069
0.01660006,-10846.76,-262.4987,-12.19217,-8763.069,-178.8775,80.9087
0.01659756,-10832.56,-226.3427,-53.81541,-8756.686,-147.5123,-2.89104
0.01659756,-10842.14,-272.3784,34.9644,-8759.633,-185.1134,26.72105
0.01660025,-10846.65,-270.1902,-16.79383,-8767.532,-234.1624,86.99496
0.01659796,-10828.32,-281.0829,-5.197848,-8757.977,-275.639,81.79721
0.01659796,-10825.5,-306.0034,-60.34087,-8747.02,-244.9065,-2.860852
0.04979353,-10807.23,-327.7383,-77.38472,-8737.589,-240.8579,-63.0946
0.01659451,-10847.79,-324.4624,-73.34554,-8768.682,-264.5017,-7.37613
0.0165995,-10836.11,-363.409,-77.07616,-8755.3,-307.0529,-21.17549
0.01659521,-10846.93,-306.994,-79.72716,-8763.587,-283.8565,-11.1386
0.01659949,-10829.99,-322.3169,-39.79039,-8750.635,-292.6417,8.940023
0.0165975,-10881.05,-307.8064,-49.92144,-8785.226,-263.1084,11.15283
0.01659528,-10873.05,-290.6662,2.726578,-8787.831,-198.1729,18.37783
0.01659528,-10848.33,-261.0199,-52.81065,-8768.846,-183.9784,3.271075
0.0165964,-10841.54,-235.9695,-33.3237,-8759.22,-167.8339,22.61067
0.01659684,-10875.18,-234.9763,-39.6217,-8784.93,-127.7461,46.55152
0.01659758,-10873.71,-213.5001,-40.21739,-8783.7,-101.1653,46.00767
0.01659758,-10827.26,-193.5765,5.812482,-8748.154,-158.9238,70.819
0.01659669,-10873.26,-189.3487,-5.335247,-8774.507,-174.5264,70.11948
0.01659778,-10859.02,-208.1736,-34.85661,-8772.436,-153.3874,-5.485107
0.01660047,-10850.76,-203.2797,-93.77172,-8774.969,-137.6682,-110.1995
0.01659513,-10890.36,-187.0516,-183.4666,-8796.317,-139.0775,-164.3885
0.01612107,-10894.37,-275.8938,-156.6474,-8799.238,-262.5155,-102.2336
0.01659827,-10886.49,-336.9028,-96.42184,-8793.08,-344.0002,16.72204
0.01658585,-10848.44,-375.4578,-8.679624,-8768.371,-391.998,76.47953
0.01658585,-10837.33,-353.8916,-31.96252,-8755.51,-352.1537,20.98356
0.01661924,-10848.63,-341.7238,-77.91146,-8759.806,-303.6282,1.017011
0.01659867,-10854.19,-287.6549,-44.42397,-8764.104,-218.5953,5.837874
0.01659669,-10869.7,-248.0844,-47.43721,-8784.829,-185.9538,17.05391
0.01659749,-10894.37,-192.2915,-32.27367,-8799.175,-96.76806,64.01096
0.01659788,-10894.13,-159.9846,1.256346,-8798.861,-49.34635,75.83694
0.01659788,-10895.98,-122.1182,-34.2906,-8804.586,-25.21958,122.6525
0.01659559,-10811.61,-209.6167,7.912819,-8744.493,-89.65238,42.70512
0.01659801,-10671.65,-380.0056,53.99131,-8637.864,-299.4842,47.53588
0.01659524,-10682.71,-561.1101,-44.48835,-8633.732,-511.3708,-178.8201
0.01659524,-10748.9,-716.3573,-156.3525,-8693.739,-766.9764,-226.5998
0.01659628,-10914.79,-693.799,-333.9026,-8811.788,-718.2734,-83.2808
0.01659907,-11084.56,-535.0222,-328.6041,-8949.873,-395.1005,-121.6842
0.01659786,-10947.73,-347.9804,-154.4871,-8844.44,-175.9531,34.68253
0.01659786,-10749.2,-183.9811,29.44081,-8688.103,-47.3425,119.3601
0.01659721,-10710.83,23.06921,112.4489,-8654.84,115.4813,11.77169
0.01659901,-10796.74,93.84461,-29.16574,-8720.969,90.50694,-198.7356
0.01659759,-10807.67,-83.2111,-214.3688,-8733.911,-127.4259,-529.4831
0.0165982,-10843.16,-398.0494,-448.3798,-8756.668,-428.4417,-590.6343
0.0165974,-10873.83,-574.5018,-479.8874,-8780.043,-593.0614,-504.7642
0.01659697,-10889.36,-655.7927,-359.2926,-8800.601,-608.5026,-357.1295
0.01659922,-10940.32,-540.83,-225.4412,-8834.854,-466.0598,-151.1127
0.01659922,-10889.71,-365.5675,-118.6699,-8795.846,-242.5894,-60.48755
0.01659813,-10868.55,-171.3733,-35.34603,-8783.986,-21.96583,-69.88878
0.01659931,-10857.2,-94.40316,15.58653,-8770.834,69.24029,-109.3845
0.0165975,-10877.04,-72.48312,-5.224919,-8790.418,48.65769,-103.0702
0.01659752,-10918.54,-119.3921,17.99277,-8799.855,21.09826,-77.74086
0.01659752,-10876.83,-146.9667,67.89252,-8785.561,-24.92619,-64.2309
0.01659969,-10905.72,-136.3407,-37.57655,-8798.709,-13.83916,-60.55873
0.01659969,-10864.7,42.11094,-109.2965,-8776.127,220.9211,1.277864
0.01659653,-10808.66,-21.16414,8.689692,-8733.375,376.6767,-32.70493
0.01660334,-10736.29,20.06774,221.5383,-8673.94,278.1421,126.8804
0.01659513,-10764.42,-28.96169,280.4667,-8700.342,140.3624,197.566
0.01659677,-10789.41,-120.759,333.195,-8724.172,13.68499,211.8483
0.01659875,-10828.9,-186.8555,303.9612,-8745.635,-50.17362,199.5699
0.01659617,-10833.18,-310.8885,390.896,-8748.934,-122.2342,245.733
0.01659812,-10852.33,-275.7103,325.2098,-8776.859,-155.7235,307.3331
0.01659644,-10885.8,-277.5333,238.2546,-8797.883,-93.44541,116.3187
0.01659644,-10851.84,-289.3171,234.4943,-8754.029,-90.4762,103.9234
0.01659672,-10812.71,-302.22,316.625,-8733.017,-219.6538,341.3406
0.01659738,-10777.92,-339.5687,367.762,-8711.012,-287.4464,324.0031
0.0165983,-10790.12,-347.4638,360.1335,-8711.692,-272.4916,271.5388
0.0165983,-10790.83,-300.9675,377.9255,-8725.708,-296.988,403.2237
0.01664514,-10847.11,-376.7489,362.5228,-8759.938,-256.7977,291.9071
0.01660895,-10814.52,-432.8992,479.4047,-8734.976,-218.5057,272.2596
0.01660895,-10848.64,-343.1941,438.12,-8765.5,-195.1967,307.0497
0.01660694,-10848.65,-345.041,418.6698,-8765.41,-194.1586,310.4041
0.01660694,-10827.44,-326.3001,375.2575,-8744.707,-148.3491,304.7093
0.01661211,-10807.17,-311.1183,377.1548,-8720.391,-87.41943,260.3701
0.01661211,-10803.07,-273.4647,448.2002,-8726.236,-125.5528,353.4184
0.01660493,-10807.65,-337.1218,437.9774,-8725.393,-206.9339,384.0991
0.01660819,-10819.27,-383.6934,475.2864,-8729.91,-275.4979,428.0889
0.01660819,-10797.29,-460.0899,499.3972,-8713.162,-377.9542,470.7489
0.01660673,-10785.69,-513.3308,517.98,-8713.289,-395.6468,400.55
0.01618628,-10781.49,-449.5309,437.064,-8719.071,-346.6432,296.1431
0.01701503,-10779.39,-421.4287,363.6813,-8708.711,-336.3042,197.6741
0.01660933,-10817.01,-407.5699,294.1453,-8741.982,-298.2033,161.7941
0.01660519,-10799.23,-400.3142,293.7879,-8723.939,-299.3639,168.9441
0.01660519,-10787.67,-409.8665,295.2864,-8710.726,-316.9918,224.2463
0.01660762,-10772.11,-528.3652,396.6158,-8707.799,-426.6037,229.8416
0.01660762,-10707.96,-591.6133,429.7042,-8658.949,-573.6084,196.1091
0.0165961,-10780.6,-580.0563,255.4363,-8714.75,-490.0302,-37.99389
0.01659589,-10887.62,-559.5707,206.7511,-8787.609,-272.2918,-44.34555
0.01659589,-10848.86,-464.7043,267.1146,-8757.667,-216.9056,171.8684
0.01659231,-10764.82,-444.66,371.959,-8702.211,-300.12,282.0166
0.01659231,-10748,-444.1574,390.6376,-8676.225,-324.6933,283.5273
0.01659327,-10829.15,-337.7635,423.607,-8747.261,-220.1907,239.1594
0.01645115,-10840.21,-353.4798,431.4829,-8755.568,-214.345,247.7062
0.01659469,-10847.51,-348.2868,482.08,-8760.987,-238.4453,338.1498
0.01659469,-10812.71,-400.2774,525.293,-8725.393,-290.8796,391.1012
0.01659477,-10783.24,-462.6112,550.7144,-8711.769,-306.6382,377.421
0.01659554,-10826.09,-515.5148,612.6866,-8735.708,-337.7382,472.5612
0.01659373,-10819.98,-483.6101,653.5557,-8739.854,-345.7556,554.0862
0.01659411,-10785.44,-479.5392,721.4838,-8713.439,-337.7138,620.3679
0.01659531,-10777.5,-507.5381,708.8702,-8707.464,-361.9574,646.597
0.01659531,-10729.83,-552.403,698.9324,-8666.761,-369.9004,550.0671
0.01659665,-10764.34,-512.6906,761.553,-8697.818,-385.2076,597.9092
0.01659535,-10790.46,-475.3867,667.5737,-8722.304,-354.8058,547.1092
0.01659535,-10758.24,-511.835,715.634,-8693.273,-391.6774,562.7724
0.01664251,-10780.46,-528.7357,673.8091,-8714.792,-425.1097,528.8543
0.01659559,-10755.96,-538.4817,627.4984,-8687.252,-424.193,505.867
0.01659391,-10783.76,-521.9444,661.7664,-8708.598,-405.7228,578.0887
0.01659391,-10731.43,-567.4135,673.4371,-8673.094,-433.5853,525.113
0.01659495,-10703.34,-633.8125,628.1637,-8647.425,-474.2402,445.1484
0.01659279,-10790.35,-626.7141,601.3198,-8727.427,-481.3076,382.3246
0.01659279,-10823.81,-649.3482,694.1547,-8739.567,-527.4673,569.4638
0.01659311,-10789.7,-624.2626,647.5796,-8722.207,-537.3783,635.1453
0.01659495,-10759.73,-591.4608,671.9553,-8694.842,-449.8216,528.4342
0.01659485,-10764.33,-564.127,658.7403,-8689.568,-394.1749,494.626
0.01659534,-10792.49,-542.6062,661.5964,-8711.132,-392.7401,533.03
0.01659512,-10822.25,-523.8694,706.3602,-8738.229,-394.8599,570.9337
0.01659448,-10774.14,-521.1756,675.2361,-8705.769,-424.2071,569.0249
0.01659448,-10772.57,-561.4098,643.6481,-8700.172,-448.031,537.7857
0.01659411,-10763.9,-586.1858,682.826,-8689.159,-452.7121,495.9159
0.01659402,-10792.11,-606.2199,625.2564,-8719.632,-442.6441,455.8203
0.01659471,-10830.89,-602.772,693.3472,-8744.745,-461.1768,552.0167
0.01659471,-10858.78,-617.8822,697.0071,-8765.843,-579.4365,741.0047
0.01659462,-10797.09,-691.3337,745.8027,-8722.914,-585.4736,753.275
0.01659462,-10756.45,-621.124,781.0758,-8696.3,-458.1906,712.5073
0.01659331,-10716.27,-533.5507,735.9515,-8656.895,-400.4048,597.9972
0.01659551,-10721.85,-511.7197,603.7841,-8665.875,-362.6602,420.2301
0.01659551,-10735.61,-504.237,534.6994,-8672.173,-324.0636,350.5796
0.01659574,-10763.86,-543.8058,538.6884,-8693.896,-373.5138,400.9284
0.01659574,-10759.48,-559.6981,555.6885,-8690.584,-465.8579,419.4609
0.01659471,-10761.42,-600.4044,527.1312,-8687.681,-505.9839,384.5232
0.01659457,-10700.53,-660.7722,572.9412,-8650.105,-552.0884,360.4699
0.01659457,-10776.16,-667.8959,568.2661,-8708.086,-559.2853,401.9142
0.01659642,-10750.69,-706.1767,588.1262,-8684.149,-572.0046,461.4038
0.01659478,-10786.7,-642.2708,539.6061,-8720.544,-496.9671,379.5887
0.01659478,-10812.23,-603.4968,613.6064,-8735.486,-452.8261,454.9946
0.01455696,-10766.97,-628.4692,660.2651,-8700.75,-509.3307,639.8858
0.01659163,-10743.7,-636.1456,689.4022,-8678.562,-500.1035,561.0789
0.01659163,-10768.92,-585.7566,633.1273,-8693.481,-417.2156,531.3499
0.01659584,-10777.03,-596.7161,651.2249,-8695.243,-428.5428,517.3483
0.01659416,-10794.97,-594.4412,709.0667,-8726.651,-448.8083,620.0993
0.01659715,-10825.54,-586.7673,682.0192,-8736.566,-490.655,610.3533
0.01659715,-10798.58,-612.1451,669.7795,-8711.359,-467.6366,565.234
0.01659516,-10753.74,-590.0712,639.4892,-8681.497,-451.8783,526.7163
0.01659481,-10745.38,-617.9573,623.2945,-8679.661,-476.832,492.7565
0.01659481,-10757.4,-633.6826,619.5686,-8688.946,-537.5237,470.917
0.01659442,-10745.73,-637.8259,614.0923,-8680.104,-519.4197,489.6055
0.01659424,-10744.6,-630.4379,661.754,-8683.769,-507.5242,500.8953
0.01659453,-10788.48,-654.4547,630.4887,-8708.479,-500.8281,460.1087
0.01659453,-10802.89,-610.4189,642.6044,-8719.401,-467.6409,496.6317
0.01659449,-10797.83,-616.0832,626.2698,-8715.414,-501.6521,525.9943
0.01659616,-10762.56,-632.1125,635.4367,-8701.69,-471.1968,521.6155
0.01659436,-10779.77,-575.5572,597.7119,-8701.561,-452.1201,508.0233
0.01659436,-10782.98,-620.9424,608.4429,-8703.996,-462.2761,476.1417
0.01659264,-10777.06,-606.589,597.457,-8699.455,-465.4691,468.9884
0.0165957,-10749.21,-616.8366,617.6187,-8669.337,-464.4742,505.0231
0.01665464,-10763.95,-617.2048,638.5747,-8698.438,-458.6834,493.6118
0.01665464,-10770.74,-621.6659,633.1507,-8694.776,-515.0173,502.202
0.01659498,-10774.6,-636.9908,647.4658,-8697.727,-503.8968,534.7151
0.01659296,-10769.09,-630.5813,646.757,-8693.519,-481.1754,499.7145
0.01659296,-10768.1,-616.4771,619.9308,-8697.208,-455.1488,492.5065
0.01659588,-10790.88,-604.3702,638.8373,-8710.168,-452.3403,507.2659
0.01659675,-10766.38,-613.3911,596.9344,-8686.969,-462.6378,484.1152
0.01659531,-10754.2,-612.452,549.42,-8686.573,-455.5875,509.9995
0.01659628,-10749.53,-623.7239,624.7842,-8683.073,-435.9928,497.3269
0.0165917,-10739.18,-671.9341,688.1949,-8670.812,-500.2757,591.7023
0.01661736,-10801.92,-635.6547,670.3581,-8718.817,-487.0729,580.5097
0.01659921,-10834.1,-649.8519,731.3187,-8743.244,-488.986,556.45
0.01659921,-10784.96,-615.7724,667.1638,-8709.925,-508.5801,626.5504
0.0165995,-10743.9,-629.6134,651.8543,-8674.108,-531.8337,537.5874
0.01659904,-10760.93,-593.0013,597.0065,-8678.374,-474.6797,474.6511
0.01659904,-10741,-621.3438,569.0091,-8672.101,-447.9399,406.7134
0.0165989,-10734.11,-672.9637,660.3454,-8666.96,-500.1644,601.2074
0.01659944,-10800.11,-582.0685,671.6342,-8721.901,-515.0993,674.6563
0.01659784,-10830.95,-523.7361,652.1055,-8740.864,-479.4579,533.3237
0.01659768,-10823.06,-550.9648,578.2192,-8730.177,-470.2779,417.3703
0.01660006,-10770.38,-636.0554,499.8362,-8703.091,-487.4789,385.0879
0.01659839,-10782.9,-562.7388,506.7738,-8712.666,-431.9946,412.3107
0.01659839,-10819,-543.7449,577.9576,-8726.9,-440.4198,442.4592
0.01660084,-10799.85,-534.911,527.0234,-8707.714,-431.6729,450.3006
0.01659853,-10808.38,-520.6996,525.5504,-8714.191,-392.2493,453.3157
0.01659853,-10798.87,-526.3029,570.1994,-8706.866,-352.5354,435.5605
0.01660127,-10757.79,-537.268,628.7709,-8688.779,-382.871,479.5889
0.01660087,-10781.72,-502.0288,568.226,-8702.725,-375.0379,451.5638
0.0165983,-10749.21,-527.3672,563.5031,-8673.49,-403.5415,456.6563
0.01671181,-10769.08,-536.0573,527.6255,-8688.805,-424.1723,406.9357
0.01671181,-10796.37,-519.8008,495.3853,-8718.555,-398.8156,383.9862
0.01659984,-10775.87,-495.008,495.9247,-8702.828,-390.8446,401.1033
0.01659984,-10772.7,-527.8967,517.089,-8695.991,-409.786,403.697
0.01659958,-10760.85,-559.0934,553.6335,-8691.41,-446.6879,452.0143
0.01659595,-10775.14,-559.5644,550.7453,-8693.517,-410.4052,451.4679
0.01659595,-10749.08,-553.9443,570.272,-8678.078,-400.3043,452.5298
0.01659967,-10731.83,-566.1919,578.7975,-8656.163,-440.9877,471.1835
0.01659829,-10729.65,-533.0029,523.1877,-8667.973,-431.6346,420.6084
0.01641362,-10768.75,-529.1837,493.4797,-8689.1,-384.1479,371.7674
0.01660012,-10767.2,-551.675,548.3509,-8687.912,-414.7402,394.2909
0.0166006,-10789.56,-538.542,531.3644,-8704.979,-416.3474,458.9743
0.0166006,-10744.93,-510.9954,552.0712,-8679.695,-392.8523,463.1313
0.01660015,-10723.44,-564.0454,626.0813,-8663.364,-433.2022,479.1214
0.0165968,-10742.11,-539.4613,548.324,-8673.339,-431.2462,434.4694
0.01659915,-10784.17,-557.884,541.8704,-8701.082,-384.0834,380.8384
0.01659971,-10788.7,-524.0402,520.9243,-8704.456,-402.6118,435.364
0.01659849,-10777.89,-595.9122,568.2899,-8704.972,-444.2541,503.4408
0.01659849,-10756.07,-605.4517,647.9114,-8688.249,-499.2693,563.4752
0.01659922,-10805.33,-565.2778,565.9825,-8721.448,-446.6982,502.4044
0.01659948,-10818.4,-571.4808,587.7885,-8726.841,-417.0236,450.2555
0.0165992,-10788,-564.2612,602.1121,-8712.321,-409.5674,455.6227
0.0165992,-10782.36,-560.7952,585.1028,-8699.091,-447.6596,476.9146
0.01660142,-10782.18,-540.0527,573.6355,-8707.808,-398.5374,455.0735
0.01660136,-10776.64,-593.3915,607.8813,-8694.684,-485.0541,499.7796
0.01659752,-10762.17,-659.4112,563.2847,-8692.518,-577.6086,441.2023
0.01659746,-10808.2,-666.5655,551.7507,-8723.27,-542.651,412.8143
0.01659816,-10801.71,-631.6033,544.584,-8713.756,-533.8263,447.9378
0.01659816,-10791.02,-643.3854,553.8359,-8714.386,-501.5538,475.5726
0.016602,-10771.51,-629.541,580.5223,-8686.156,-496.0484,473.4979
0.0165998,-10761.04,-631.8278,602.1316,-8687.091,-448.914,486.33
0.01660007,-10799.5,-584.6372,635.0831,-8725.39,-449.1523,514.6757
0.01660007,-10817.65,-556.1023,634.3669,-8734.708,-446.8385,491.1696
0.01659909,-10829.06,-550.0453,561.9078,-8725.545,-448.4458,435.4149
0.01660061,-10786.45,-611.2373,525.9996,-8701.749,-472.2999,402.041
0.01659858,-10784.87,-627.2175,536.1764,-8700.566,-488.033,389.5803
0.01659858,-10830.52,-630.2668,565.666,-8735.439,-499.6495,444.1829
0.01696471,-10805,-599.1258,583.137,-8724.667,-492.3498,497.4317
0.0166005,-10771.21,-587.9467,576.1382,-8685.526,-431.7017,482.2681
0.01659909,-10735.81,-609.2086,591.0457,-8667.48,-463.8346,445.1155
0.01659901,-10769.86,-614.9663,590.2864,-8684.817,-526.9304,499.0889
0.01659901,-10779.89,-627.6538,580.5219,-8701.417,-529.5261,512.0046
0.01659758,-10757.17,-627.235,613.5483,-8675.219,-521.8257,508.0145
0.01660132,-10733.91,-572.4448,612.5308,-8657.582,-450.227,511.2242
0.01660132,-10725.04,-548.7991,594.884,-8659.868,-411.2792,451.3482
0.01659835,-10749.14,-549.1746,556.8275,-8665.159,-415.9911,443.1039
0.01660121,-10717.85,-553.0263,549.5438,-8650.241,-433.5629,383.9446
0.01660023,-10727.68,-574.4026,470.1825,-8666.797,-448.3759,357.1409
0.01659901,-10760.42,-605.7513,501.1083,-8683.036,-457.9656,274.8608
