Time,Ax,Ay,Az,Gx,Gy,Gz,Breathing,Ground Truth
10.36674,-16316,-1556,-2176,-1104,-166,79,0,0
10.36674,-16376,-1588,-2128,-1152,-64,137,0,0
10.48294,-16312,-1580,-2412,-1152,-108,-7,0,0
10.48294,-16300,-1444,-2300,-1152,34,-21,0,0
10.53273,-16284,-1488,-2392,-1136,-163,28,0,0
10.54933,-16216,-1428,-2168,-1152,87,-80,0,0
10.54933,-16192,-1460,-2408,-1136,-57,19,0,0
10.61573,-16312,-1424,-2176,-1120,-217,-99,0,0
10.61573,-16408,-1368,-2180,-1136,-305,-341,0,0
10.66552,-16340,-1296,-2088,-1104,-467,-338,0,0
10.69872,-16196,-1376,-2100,-1152,-537,-73,0,0
10.69872,-16328,-1400,-1976,-1136,-379,-177,0,0
10.74852,-16692,-1296,-2036,-1120,-100,939,0,0
10.76512,-16380,-1560,-2168,-1136,-19,1322,0,0
10.78172,-15936,-1316,-2852,-1168,-540,687,0,0
10.83151,-16080,-1276,-2348,-1152,-755,-131,0,0
10.84811,-16284,-1460,-2164,-1136,-488,310,0,0
10.88131,-16092,-1556,-2504,-1120,116,262,0,0
10.88131,-16412,-1296,-2412,-1120,-332,-432,0,0
10.91451,-16492,-1236,-2208,-1136,41,-296,0,0
10.94771,-16440,-1312,-2000,-1152,84,29,0,0
10.9643,-16220,-1416,-2108,-1152,9,320,0,0
10.99751,-16344,-1468,-2084,-1120,10,387,0,0
10.99751,-16036,-1452,-2400,-1152,326,261,0,0
11.11322,-16328,-1348,-2144,-1120,80,-183,0,0
11.11322,-16556,-1392,-1768,-1136,82,228,0,0
11.16297,-16052,-1424,-2324,-1120,-12,224,0,0
11.16297,-16220,-1408,-2348,-1152,-49,165,0,0
11.16297,-16296,-1584,-2208,-1152,185,263,0,0
11.21275,-16152,-1540,-2480,-1136,93,260,0,0
11.22934,-16248,-1432,-2428,-1120,-33,-184,0,0
11.26254,-16032,-1620,-2356,-1136,323,13,0,0
11.29572,-15972,-1716,-1884,-1120,1037,305,0,0
11.29572,-16648,-1112,-1992,-1120,590,1779,0,0
11.36209,-16656,-1228,-2636,-1120,-312,632,0,0
11.41187,-16048,-996,-2028,-1152,-1299,-1293,0,0
11.42846,-15932,-1096,-2380,-1152,-1589,-731,0,0
11.44505,-16256,-1112,-1956,-1136,-1032,-212,0,0
11.51143,-16300,-1372,-2164,-1120,-1337,1386,0,0
11.51143,-16624,-964,-2452,-1152,-1426,1303,0,0
11.52802,-16340,-560,-2040,-1120,-1346,458,0,0
11.52802,-16364,152,-2240,-1184,-178,706,0,0
11.5612,-16264,-660,-2516,-1136,-256,517,0,0
11.62758,-16316,-688,-2740,-1120,-384,602,0,0
11.67736,-16048,-408,-2344,-1136,-404,27,0,0
11.67736,-16396,-108,-2128,-1152,-126,377,0,0
11.69395,-16300,-580,-2548,-1152,-336,915,0,0
11.72714,-16208,-536,-2936,-1136,-637,428,0,0
11.77692,-16384,4,-2572,-1152,-780,191,0,0
11.8101,-16320,-180,-2444,-1152,-702,411,0,0
11.8101,-16412,-480,-2624,-1152,-720,531,0,0
11.89306,-16264,-284,-2372,-1168,-584,608,0,0
11.89306,-16324,-48,-2860,-1136,-214,686,0,0
11.92625,-16264,-212,-2816,-1152,-346,526,0,0
11.92625,-16192,8,-2640,-1120,-481,208,0,0
12.0424,-16464,164,-2936,-1136,-168,376,0,0
12.05899,-16360,4,-2972,-1152,-106,32,0,0
12.12536,-16304,-564,-2892,-1168,-434,77,0,0
12.14195,-16388,-424,-2480,-1104,-623,-208,0,0
12.22492,-16236,-308,-2492,-1152,-527,193,0,0
12.22492,-16280,-200,-2640,-1152,-418,340,0,0
12.2747,-16416,-244,-3040,-1152,-175,96,0,0
12.30788,-16484,-68,-2552,-1136,-135,98,0,0
12.30788,-16412,-80,-2656,-1120,-152,502,0,0
12.34107,-16180,-276,-3024,-1120,-101,-139,0,0
12.35766,-16288,-88,-2568,-1152,8,-421,0,0
12.47381,-16576,288,-2408,-1120,-316,443,0,0
12.47381,-16312,200,-2772,-1152,-351,578,0,0
12.52311,-16392,72,-2916,-1152,-278,-150,0,0
12.57288,-16076,176,-2720,-1184,-196,148,0,0
12.57288,-16136,96,-3056,-1136,-144,-44,0,0
12.58948,-16220,196,-2744,-1136,392,-420,0,0
12.58948,-16560,-108,-2936,-1152,65,-784,0,0
12.70556,-16412,-68,-2688,-1152,-207,-1263,0,0
12.72215,-16596,144,-2648,-1152,-723,-1591,0,0
12.72215,-16420,668,-1316,-1104,-1151,-964,0,0
12.73873,-16504,944,-1892,-1136,-921,1926,0,0
12.7719,-16392,1144,-2848,-1136,-952,1441,0,0
12.82166,-16176,892,-2592,-1168,-363,381,0,0
12.83639,-16100,1336,-2448,-1152,733,-3,0,0
12.87143,-16512,1080,-2548,-1088,679,237,0,0
12.87143,-16412,848,-2592,-1168,384,244,0,0
12.9046,-16264,856,-2128,-1120,301,-312,0,0
12.93777,-16384,1200,-2068,-1120,521,317,0,0
12.93777,-16612,848,-2844,-1136,-43,882,0,0
13.00412,-16300,996,-2636,-1120,-222,-18,0,0
13.00412,-16324,1080,-2228,-1168,-54,206,0,0
13.08704,-16444,1208,-2264,-1136,266,409,0,0
13.1368,-16408,1032,-2444,-1136,399,268,0,0
13.1368,-16432,804,-2712,-1120,331,-22,0,0
13.18657,-16376,568,-2692,-1152,135,93,0,0
13.20315,-16272,676,-2460,-1120,20,-63,0,0
13.20315,-16408,936,-2620,-1136,52,434,0,0
13.20315,-16332,924,-2608,-1136,-154,284,0,0
13.25291,-16472,1004,-2776,-1152,-374,-135,0,0
13.30267,-16256,1240,-2144,-1120,-72,-421,0,0
13.30267,-16536,1028,-2320,-1136,-69,313,0,0
13.33584,-16260,812,-2696,-1120,-167,1,0,0
13.33584,-16376,1076,-2480,-1136,-213,-230,0,0
13.40219,-16356,836,-2648,-1120,-251,-317,0,0
13.45195,-16480,508,-2208,-1168,47,-255,0,0
13.45195,-16544,840,-2524,-1152,-765,-129,0,0
13.48511,-16312,2220,-1784,-1136,-530,-775,0,0
13.48511,-16164,2320,-1736,-1104,12,1028,0,0
13.53695,-16440,1948,-2740,-1136,-28,1287,0,0
13.58671,-16240,1788,-2844,-1152,-287,297,0,0
13.6033,-16168,1980,-2240,-1120,27,-89,0,0
13.6033,-16292,2188,-2288,-1152,340,685,0,0
13.6033,-16268,1796,-2748,-1152,69,572,0,0
13.65306,-16156,1808,-2856,-1136,-26,-34,0,0
13.70282,-16220,2040,-2532,-1152,250,-226,0,0
13.75258,-16468,1676,-2436,-1136,343,61,0,0
13.85209,-16296,1404,-2492,-1152,587,4,0,0
13.85209,-16356,1752,-2424,-1120,227,-98,0,0
13.90145,-16252,2236,-2272,-1120,-86,-188,0,0
13.90145,-16352,2188,-2168,-1136,348,197,0,0
13.91844,-16496,1584,-2876,-1120,-58,501,0,0
13.93502,-16252,2124,-2360,-1120,53,2,0,0
13.98478,-16288,1876,-2536,-1120,409,225,0,0
14.03454,-16432,2152,-2408,-1120,263,460,0,0
14.03454,-16208,1744,-2468,-1152,118,520,0,0
14.0843,-16248,2092,-2524,-1136,179,206,0,0
14.0843,-16160,2160,-2660,-1120,330,335,0,0
14.13405,-16268,2460,-2816,-1152,227,213,0,0
14.16722,-16308,2648,-2384,-1152,34,-48,0,0
14.18381,-16364,2364,-2756,-1120,-303,-363,0,0
14.2004,-16244,2200,-2516,-1120,-700,-506,0,0
14.25015,-16172,2180,-1940,-1152,-203,-96,0,0
14.26667,-16440,2124,-2544,-1120,122,450,0,0
14.28333,-16184,2328,-2648,-1136,-68,-12,0,0
14.34952,-16280,2192,-2316,-1120,-97,-125,0,0
14.43261,-16372,2184,-2380,-1120,72,352,0,0
14.43261,-16296,2084,-2536,-1152,-123,367,0,0
14.48236,-16188,2100,-2520,-1152,-269,166,0,0
14.48236,-16176,2336,-2308,-1088,-141,-33,0,0
14.51554,-16316,2268,-2256,-1120,207,349,0,0
14.51554,-16344,1992,-2540,-1136,-86,231,0,0
14.56528,-16268,2032,-2396,-1120,-268,17,0,0
14.59845,-16328,2408,-2360,-1136,-175,63,0,0
14.61496,-16252,2188,-2504,-1120,-216,214,0,0
14.6648,-16324,2252,-2400,-1120,-146,168,0,0
14.69797,-16320,2176,-2508,-1136,16,98,0,0
14.74773,-16268,2092,-2580,-1120,-154,146,0,0
14.76432,-16236,2256,-2320,-1104,-176,115,0,0
14.79749,-16336,2176,-2200,-1120,-120,319,0,0
14.84725,-16332,2172,-2568,-1104,29,210,0,0
14.84725,-16220,2044,-2364,-1120,-18,245,0,0
14.88043,-16236,2016,-2452,-1136,-121,375,0,0
14.93019,-16212,2108,-2244,-1120,-57,206,0,0
14.93019,-16532,2068,-2512,-1136,-151,117,0,0
14.97994,-16288,2072,-2388,-1120,-278,20,0,0
15.06288,-16224,1964,-2620,-1136,-212,-32,0,0
15.06288,-16512,2108,-2312,-1120,-222,179,0,0
15.11264,-16324,2112,-2420,-1152,-214,-73,0,0
15.12922,-16204,2132,-2200,-1104,-240,-218,0,0
15.14581,-16296,2124,-2220,-1136,-181,-22,0,0
15.19557,-16164,2100,-2252,-1168,-100,166,0,0
15.19557,-16252,2112,-2528,-1120,-238,10,0,0
15.24533,-16216,2132,-2020,-1136,-67,53,0,0
15.26192,-16328,2032,-2392,-1152,-61,195,0,0
15.26192,-16320,2056,-2448,-1136,-139,2,0,0
15.26192,-16304,2048,-2352,-1088,-147,-8,0,0
15.26192,-16308,2112,-2144,-1136,-123,34,0,0
15.26192,-16316,2040,-2240,-1152,-90,229,0,0
15.26192,-16284,1988,-2416,-1104,-183,147,0,0
15.26192,-16348,2116,-2216,-1152,-146,-39,0,0
15.54434,-16384,2052,-2172,-1088,-67,154,1,0
15.54434,-16400,1836,-2308,-1120,-148,257,1,0
15.54434,-16224,2136,-2232,-1120,-211,90,1,0
15.6273,-16376,2112,-2136,-1152,-100,17,1,0
15.6273,-16244,2060,-2392,-1152,-32,326,1,0
15.69368,-16344,2024,-2340,-1120,-77,153,1,0
15.74346,-16256,2024,-2328,-1152,-135,234,1,0
15.74346,-16292,1948,-2196,-1136,-45,62,1,0
15.77645,-16312,1960,-2464,-1120,-112,177,1,0
15.79324,-16344,1988,-1988,-1136,-24,313,1,0
15.82643,-16352,2044,-2540,-1120,-58,159,1,0
15.87621,-16404,2004,-2300,-1120,16,160,1,0
15.87621,-16248,1908,-2284,-1072,-26,244,1,0
15.92599,-16344,1936,-2368,-1136,8,408,1,0
16.00896,-16248,2156,-2240,-1120,-12,352,1,0
16.02555,-16260,2016,-2500,-1152,91,533,1,0
16.05874,-16284,2016,-2244,-1120,-87,442,1,0
16.05874,-16232,1860,-2244,-1120,-19,304,1,0
16.10852,-16296,1980,-2460,-1136,155,491,1,0
16.14171,-16480,1824,-2568,-1136,121,542,1,0
16.14171,-16316,1776,-2696,-1120,51,372,1,0
16.19149,-16304,1876,-2816,-1136,-85,84,1,0
16.24127,-16332,1792,-2484,-1152,-161,-34,1,0
16.24127,-16272,1932,-2260,-1088,-32,313,1,0
16.29105,-16268,1784,-2660,-1136,10,221,1,0
16.32405,-16352,1756,-2500,-1120,-182,56,1,0
16.32405,-16316,1896,-2584,-1136,-127,6,1,0
16.37401,-16404,1776,-2828,-1152,-233,74,1,0
16.4072,-16408,1740,-2740,-1120,-463,-241,1,0
16.42379,-16476,1940,-2436,-1120,-380,-218,1,0
16.47357,-16396,1912,-2564,-1120,-567,-122,1,0
16.50676,-16332,1744,-2452,-1120,-487,-309,1,0
16.50676,-16388,1928,-2228,-1136,-382,-50,1,0
16.55655,-16280,1920,-2368,-1136,-384,146,1,0
16.58974,-16264,1744,-2480,-1152,-464,-213,1,0
16.60633,-16396,1868,-2176,-1120,-688,-51,1,0
16.6893,-16476,2056,-2556,-1120,-725,-385,1,0
16.6893,-16404,1868,-1872,-1120,-1063,-938,1,0
16.73908,-16300,2032,-1496,-1120,-383,530,1,0
16.77227,-16344,1804,-2356,-1136,-334,1054,1,0
16.78886,-16156,1928,-2460,-1136,-334,111,1,0
16.80546,-16352,1920,-2232,-1136,-370,112,1,0
16.85524,-16352,2124,-2128,-1120,-466,177,1,0
16.87183,-16212,1924,-2284,-1104,-431,-77,1,0
16.92161,-16248,1888,-2264,-1152,-515,-225,1,0
16.97124,-16456,2132,-2076,-1120,-315,-237,1,0
16.98799,-16248,1936,-2096,-1152,-275,26,1,0
16.98799,-16388,1992,-2280,-1104,-186,149,1,0
17.05437,-16364,1888,-2060,-1120,-288,484,1,0
17.08755,-16332,1820,-2512,-1136,-340,134,1,0
17.13733,-16256,1664,-2148,-1136,-361,84,1,0
17.13733,-16400,1708,-1740,-1168,-546,-119,1,0
17.18712,-16392,1580,-1744,-1120,-218,781,1,0
17.2203,-16248,1408,-2460,-1120,-204,962,1,0
17.2369,-16296,1456,-2464,-1136,-342,189,1,0
17.27008,-16252,1372,-2144,-1136,-311,-113,1,0
17.31987,-16476,1452,-2504,-1104,-428,197,1,0
17.36965,-16312,1524,-2084,-1104,-551,-138,1,0
17.40284,-16368,1480,-2036,-1120,-474,223,1,0
17.41943,-16428,1536,-2132,-1104,-379,-55,1,0
17.45262,-16476,1328,-1976,-1120,-402,-132,1,0
17.48564,-16308,1380,-2196,-1136,-260,232,1,0
17.48564,-16348,1312,-2292,-1152,-440,384,1,0
17.53559,-16456,1328,-2176,-1104,-677,-50,1,0
17.58536,-16316,1472,-1964,-1120,-521,172,1,0
17.58536,-16316,1512,-1920,-1120,-181,478,1,0
17.66833,-16452,1308,-2200,-1152,18,299,1,0
17.71811,-16448,1172,-2484,-1120,-223,181,1,0
17.71811,-16320,1180,-2164,-1152,-234,-175,1,0
17.7679,-16320,1400,-2044,-1120,-178,-39,1,0
17.7679,-16524,1224,-2224,-1136,-231,-15,1,0
17.80108,-16384,1044,-2400,-1136,-272,-18,1,0
17.85086,-16344,1324,-2444,-1088,-328,-208,1,0
17.90065,-16432,1140,-1936,-1104,-293,-151,1,0
17.90065,-16328,1224,-2288,-1152,-307,-107,1,0
18.00021,-16236,1432,-2080,-1120,-314,-610,1,0
18.0334,-16540,1280,-1960,-1136,-319,-428,1,0
18.04999,-16528,1304,-1904,-1120,-431,-391,1,0
18.08318,-16336,1204,-1848,-1168,-364,-538,1,0
18.08318,-16400,916,-1556,-1120,-464,-106,1,0
18.13296,-16368,1212,-1984,-1120,-296,78,1,0
18.16615,-16416,1320,-1864,-1136,-356,-266,1,0
18.18275,-16532,1176,-1368,-1120,-341,142,1,0
18.2158,-16432,1404,-2188,-1136,-562,924,1,0
18.24899,-16376,1068,-1832,-1120,-811,936,1,0
18.26572,-16320,1448,-1920,-1152,-673,641,1,0
18.3155,-16404,1564,-1908,-1136,-203,-141,1,0
18.34904,-16584,1204,-1808,-1120,-175,256,1,0
18.34904,-16304,1272,-2200,-1104,-75,183,1,0
18.39884,-16444,1276,-2016,-1136,-108,-86,1,0
18.43203,-16436,1160,-1892,-1104,-183,-88,1,0
18.48164,-16452,1148,-1824,-1136,-132,-128,1,0
18.48164,-16440,1084,-1928,-1120,-109,129,1,0
18.5316,-16300,1116,-1936,-1120,-131,-25,1,0
18.56479,-16256,1108,-2016,-1152,-116,256,1,0
18.61458,-16248,1588,-1952,-1120,-173,7,1,0
18.63117,-16672,1336,-1652,-1120,-115,-51,1,0
18.66436,-16472,1152,-1808,-1104,-210,207,1,0
18.69755,-16324,1068,-2228,-1088,-59,146,1,0
18.71414,-16440,1240,-1600,-1104,-229,-162,1,0
18.74734,-16392,1084,-1700,-1104,-240,-146,1,0
18.79712,-16400,1044,-1640,-1120,-155,164,1,0
18.81372,-16384,1152,-1680,-1120,-163,197,1,0
18.84691,-16200,1156,-1752,-1136,-164,369,1,0
18.92955,-16516,1184,-1932,-1120,-248,-4,1,0
18.92955,-16448,1212,-1960,-1120,-383,146,1,0
18.97968,-16404,1268,-1788,-1120,-449,149,1,0
19.02947,-16468,1144,-2096,-1152,-699,-160,1,0
19.02947,-16360,1416,-1436,-1152,-395,-446,1,0
19.06265,-16392,1516,-1460,-1104,-338,138,1,0
19.12903,-16396,1216,-1824,-1088,-54,327,1,0
19.12903,-16400,1200,-1912,-1104,-149,83,1,0
19.16223,-16408,1160,-1948,-1120,-182,185,1,0
19.19542,-16476,1268,-1988,-1120,-256,77,1,0
19.21201,-16460,1164,-1872,-1136,-214,50,1,0
19.2452,-16408,1252,-1644,-1120,-163,238,1,0
19.29499,-16452,1340,-1652,-1072,-107,362,1,0
19.29499,-16392,1244,-1884,-1104,-124,313,1,0
19.34478,-16348,1624,-1944,-1088,-247,533,1,0
19.39456,-16468,1232,-1612,-1088,-9,182,1,0
19.39456,-16448,1256,-1632,-1120,-137,268,1,0
19.42776,-16364,1272,-1584,-1104,-52,111,1,0
19.47738,-16532,1484,-1524,-1088,188,397,1,0
19.52732,-16460,1348,-1884,-1120,268,249,1,0
19.52732,-16392,788,-2088,-1152,122,121,1,0
19.56052,-16296,1080,-2028,-1120,37,546,1,0
19.6103,-16460,1268,-1992,-1136,-151,82,1,0
19.6103,-16404,1296,-1864,-1120,-40,342,1,0
19.66009,-16416,1316,-2068,-1088,-13,406,1,0
19.69328,-16496,1164,-1984,-1136,-157,122,1,0
19.70987,-16400,1128,-1984,-1120,-315,140,1,0
19.74306,-16448,1336,-1904,-1088,-231,80,1,0
19.79285,-16500,1232,-1592,-1136,-183,92,1,0
19.87582,-16348,1140,-1872,-1120,-41,242,1,0
19.89242,-16404,1120,-1920,-1088,-100,216,1,0
19.92561,-16464,1136,-1876,-1120,-260,-29,1,0
19.9754,-16524,1220,-1952,-1120,-272,73,1,0
19.9754,-16344,1400,-1524,-1120,-88,6,1,0
20.00859,-16432,1336,-1872,-1088,-154,245,1,0
20.02518,-16336,1480,-1940,-1104,44,-204,1,0
20.0749,-16412,956,-1832,-1120,36,220,1,0
20.10812,-16352,1060,-2064,-1104,-13,140,1,0
20.10812,-16460,1016,-1972,-1104,-308,-273,1,0
20.14135,-16476,1248,-1408,-1120,-231,-120,1,0
20.19114,-16500,1208,-1848,-1120,-141,740,1,0
20.20756,-16360,1208,-1932,-1120,-84,-221,1,0
20.24092,-16524,1152,-1740,-1136,-74,323,1,0
20.29071,-16300,1196,-1964,-1136,-131,125,1,0
20.32374,-16456,1240,-2096,-1120,-208,194,1,0
20.32374,-16436,1272,-1852,-1120,-226,-53,1,0
20.37369,-16428,1416,-1804,-1152,-18,298,1,0
20.42348,-16420,1148,-2020,-1104,-69,46,1,0
20.42348,-16360,1216,-1792,-1104,-119,199,1,0
20.47326,-16392,1172,-1720,-1088,-107,194,1,0
20.50641,-16416,1076,-2036,-1088,-113,473,1,0
20.50641,-16468,1140,-2028,-1120,-319,-45,1,0
20.60603,-16388,1308,-1412,-1120,-159,-280,1,0
20.65581,-16524,1112,-1936,-1120,-114,441,1,0
20.65581,-16580,944,-2240,-1136,-283,-433,1,0
20.689,-16452,988,-1596,-1136,-393,-246,1,0
20.7056,-16400,1372,-1668,-1104,-195,-163,1,0
20.73879,-16516,1248,-1480,-1120,-162,-2,1,0
20.77198,-16472,1260,-1484,-1120,-178,263,1,0
20.82177,-16416,1232,-1884,-1152,-110,117,1,0
20.82177,-16336,1196,-1852,-1136,-362,-59,1,0
20.92116,-16464,1280,-1608,-1104,-112,25,1,0
20.92116,-16476,1176,-1716,-1136,-83,385,1,0
20.97112,-16500,1392,-1588,-1136,-138,26,1,0
20.98772,-16404,1124,-1648,-1088,-212,164,1,0
21.00432,-16464,1208,-1880,-1152,-224,378,1,0
21.0541,-16300,1272,-1688,-1120,-214,-174,1,0
21.08729,-16500,1120,-1476,-1120,-218,21,1,0
21.10381,-16388,1252,-1392,-1120,-42,289,1,0
21.15368,-16428,1216,-1760,-1104,-89,471,1,0
21.15368,-16280,1412,-1744,-1088,-120,19,1,0
21.18686,-16412,1136,-1444,-1104,-74,188,1,0
21.23665,-16584,1288,-1560,-1104,-17,394,1,0
21.23665,-16440,1088,-1708,-1104,-100,234,1,0
21.28644,-16384,1112,-1608,-1136,-95,81,1,0
21.31962,-16408,1148,-2128,-1104,-141,177,1,0
21.36941,-16416,1300,-1752,-1104,-246,-37,1,0
21.36941,-16456,1176,-1428,-1104,-275,-104,1,0
21.40181,-16352,1260,-1236,-1136,-31,215,1,0
21.45239,-16540,1004,-1928,-1088,-76,372,1,0
21.46898,-16380,1080,-1896,-1136,-91,33,1,0
21.48558,-16356,1176,-2168,-1120,-388,-125,0,0
21.55196,-16472,1440,-1452,-1088,-550,-349,0,0
21.55196,-16672,1244,-1380,-1088,-310,326,0,0
21.60175,-16196,1328,-1460,-1088,-84,377,0,0
21.63494,-16396,1340,-1824,-1120,-42,405,0,0
21.66813,-16536,1236,-1796,-1104,-137,37,0,0
21.68473,-16344,1212,-2024,-1088,-148,253,0,0
21.73451,-16396,1276,-1476,-1120,-159,-67,0,0
21.76752,-16552,1112,-1472,-1152,-79,426,0,0
21.81749,-16480,1292,-1604,-1120,-113,253,0,0
21.81749,-16472,1132,-1776,-1120,-107,33,0,0
21.86728,-16488,1044,-1788,-1152,-41,336,0,0
21.91706,-16428,1200,-1956,-1120,-173,-36,0,0
21.95026,-16248,1220,-1840,-1136,-414,-415,0,0
21.96685,-16516,1480,-1124,-1152,-140,73,0,0
22.00004,-16544,1144,-1600,-1136,-106,484,0,0
22.04983,-16252,1208,-1748,-1136,4,183,0,0
22.04983,-16464,1128,-1604,-1088,-36,95,0,0
22.0827,-16520,1028,-1540,-1104,12,380,0,0
22.13273,-16396,1136,-1864,-1088,-40,341,0,0
22.13273,-16328,1140,-1688,-1120,-31,-6,0,0
22.1821,-16468,1156,-1536,-1136,57,539,0,0
22.23186,-16516,1032,-1860,-1120,6,248,0,0
22.24846,-16332,1088,-1652,-1104,-187,-42,0,0
22.26505,-16404,952,-1660,-1120,-109,189,0,0
22.31482,-16492,1284,-1508,-1088,-87,166,0,0
22.3646,-16400,1128,-1656,-1088,-42,280,0,0
22.3646,-16432,1160,-2028,-1104,-49,130,0,0
22.41437,-16440,1208,-1568,-1120,-116,80,0,0
22.49733,-16476,928,-1708,-1104,-148,286,0,0
22.49733,-16504,1092,-1924,-1120,-283,-81,0,0
22.54711,-16404,1260,-1368,-1120,-224,-156,0,0
22.58029,-16516,1272,-1540,-1088,-36,316,0,0
22.59688,-16488,1244,-1560,-1104,-36,309,0,0
22.63006,-16400,1040,-1824,-1104,-126,151,0,0
22.66325,-16456,1168,-1716,-1120,-150,5,0,0
22.66325,-16460,1148,-1704,-1120,-72,216,0,0
22.72961,-16476,1128,-1448,-1120,-42,318,0,0
22.7462,-16496,1100,-2020,-1120,-88,242,0,0
22.7462,-16404,1116,-1580,-1120,-66,-31,0,0
22.81256,-16340,1128,-1848,-1104,8,395,0,0
22.86234,-16512,1160,-1900,-1120,-84,157,0,0
22.89552,-16328,1252,-1828,-1104,-80,171,0,0
22.91211,-16404,1360,-1704,-1120,-28,183,0,0
22.9287,-16416,1200,-1800,-1104,52,281,0,0
22.9287,-16392,1108,-1800,-1120,-56,365,0,0
22.99507,-16496,1108,-1760,-1120,-45,59,0,0
23.04484,-16416,1100,-1800,-1120,-45,357,0,0
23.06143,-16484,1164,-1864,-1104,-58,255,0,0
23.07803,-16268,1200,-1528,-1088,-102,233,0,0
23.12779,-16388,1272,-1696,-1104,-1,197,0,0
23.17758,-16440,1196,-1780,-1104,-11,186,0,0
23.21076,-16488,1044,-1920,-1088,11,443,0,0
23.26053,-16416,1168,-2000,-1120,-96,195,0,0
23.26053,-16408,1220,-1640,-1136,-72,108,0,0
23.29372,-16484,1192,-1572,-1088,-6,333,0,0
23.34349,-16456,1220,-1916,-1088,65,429,0,0
23.36008,-16352,1140,-1948,-1088,-88,241,0,0
23.37668,-16412,1080,-1908,-1104,-147,259,0,0
23.42645,-16476,1076,-1908,-1136,-192,290,0,0
23.44304,-16272,1384,-1508,-1120,-58,147,0,0
23.526,-16528,1344,-1840,-1104,111,491,0,0
23.54259,-16448,1208,-1940,-1104,139,380,0,0
23.55919,-16448,980,-2064,-1136,-51,356,0,0
23.55919,-16372,1220,-1724,-1104,-2,270,0,0
