Time,Ax,Ay,Az,Gx,Gy,Gz,Breathing,Ground Truth
10.03458,-16556.71,-1396.067,-2799.539,-1166.345,902.5541,-1554.68,0,0
10.06796,-16599.94,-1465.464,-2663.331,-1155.081,780.7264,-1045.764,0,0
10.11566,-16560.67,-1494.204,-2595.986,-1163.874,673.9176,-688.3401,0,0
10.11566,-16471.81,-1590.407,-2582.614,-1161.433,511.6211,-547.306,0,0
10.16755,-16427.36,-1651.689,-2478.74,-1163.706,357.3953,-498.4094,0,0
10.16755,-16382.85,-1680.62,-2411.03,-1165.17,213.057,-442.9474,0,0
10.20076,-16397.27,-1681.465,-2324.601,-1161.594,53.64172,-300.9207,0,0
10.25055,-16462.44,-1695.22,-2310.406,-1158.613,-113.9151,-171.3503,0,0
10.25055,-16457.89,-1651.325,-2247.363,-1160.541,-236.1139,-53.84365,0,0
10.30034,-16389.02,-1629.929,-2267.761,-1161.802,-349.6648,10.95688,0,0
10.30034,-16387.51,-1621.44,-2252.238,-1153.701,-388.269,14.50476,0,0
10.35014,-16392.27,-1645.065,-2278.985,-1156.186,-424.5941,-11.92642,0,0
10.36674,-16400.81,-1635.666,-2236.061,-1144.625,-379.1349,22.14716,0,0
10.36674,-16422.29,-1636.504,-2190.805,-1148.932,-314.7291,63.72415,0,0
10.48294,-16419.38,-1634.146,-2235.768,-1152.094,-276.4787,55.03573,0,0
10.48294,-16412.3,-1593.941,-2239.979,-1154.379,-206.8959,43.91934,0,0
10.53273,-16401.02,-1574.743,-2269.428,-1151.563,-207.4276,48.45084,0,0
10.54933,-16372.23,-1542.907,-2230.576,-1153.718,-137.8889,21.50113,0,0
10.54933,-16342.35,-1526.978,-2267.986,-1150.818,-124.0211,27.86766,0,0
10.61573,-16351.66,-1504.458,-2232.943,-1144.062,-157.2723,-0.3460806,0,0
10.61573,-16384.37,-1471.423,-2207.834,-1143.237,-206.6076,-89.29002,0,0
10.66552,-16389.55,-1426.002,-2163.771,-1133.666,-288.6633,-156.6527,0,0
10.69872,-16352.65,-1413.312,-2134.065,-1139.582,-370.1311,-134.7644,0,0
10.69872,-16360.11,-1410.207,-2077.719,-1139.62,-387.852,-146.7883,0,0
10.74852,-16465.82,-1379.001,-2052.026,-1135.161,-323.259,153.1297,0,0
10.76512,-16459.34,-1428.273,-2069.76,-1136.133,-250.6782,488.1797,0,0
10.78172,-16330.46,-1398.355,-2273.532,-1145.697,-338.9167,567.435,0,0
10.83151,-16271.07,-1364.374,-2290.208,-1148.525,-465.3639,400.0385,0,0
10.84811,-16281.67,-1389.4,-2252.199,-1146.192,-487.313,392.9467,0,0
10.88131,-16236.21,-1435.172,-2317.519,-1139.917,-335.9152,373.2459,0,0
10.88131,-16289.73,-1398.123,-2342.146,-1135.072,-343.5505,165.0809,0,0
10.91451,-16352.47,-1353.143,-2304.532,-1135.768,-245.5901,43.02275,0,0
10.94771,-16385.59,-1339.861,-2218.24,-1140.706,-158.4304,39.54839,0,0
10.9643,-16349.45,-1358.631,-2182.391,-1144.451,-112.4414,117.4664,0,0
10.99751,-16355.66,-1387.489,-2148.676,-1138.412,-77.03887,195.4848,0,0
10.99751,-16274.67,-1405.166,-2210.818,-1142.625,37.41813,219.9543,0,0
11.11322,-16293.29,-1389.866,-2187.768,-1136.953,56.49754,115.3136,0,0
11.11322,-16370.44,-1390.344,-2066.292,-1137.021,71.20932,148.8787,0,0
11.16297,-16289.51,-1399.577,-2127.844,-1132.624,55.97966,173.2606,0,0
11.16297,-16273.85,-1402.199,-2182.021,-1138.112,33.67207,175.3324,0,0
11.16297,-16282.74,-1452.927,-2184.981,-1142.294,81.07397,203.8123,0,0
11.21275,-16249.5,-1479.443,-2262.807,-1141.037,91.47143,224.4868,0,0
11.22934,-16250.55,-1469.638,-2308.028,-1135.619,64.11699,117.0168,0,0
11.26254,-16191.44,-1514.035,-2322.635,-1135.891,141.435,89.22691,0,0
11.29572,-16129.63,-1574.358,-2202.99,-1131.659,397.8838,148.8275,0,0
11.29572,-16269.72,-1452.88,-2141.471,-1128.419,469.37,602.557,0,0
11.36209,-16379.07,-1391.915,-2273.041,-1125.947,273.1086,631.1093,0,0
11.41187,-16294.02,-1281.052,-2205.385,-1132.929,-151.1745,118.6363,0,0
11.42846,-16196.6,-1224.191,-2251.217,-1138.273,-555.9734,-118.035,0,0
11.44505,-16211.81,-1185.532,-2168.914,-1137.917,-710.3356,-154.8773,0,0
11.51143,-16235.68,-1228.453,-2163.728,-1133.198,-911.379,260.1712,0,0
11.51143,-16343.66,-1148.704,-2239.743,-1138.446,-1087.957,554.6508,0,0
11.52802,-16347.41,-976.3048,-2183.877,-1133.586,-1198.69,545.0935,0,0
11.52802,-16356.65,-648.0406,-2196.653,-1147.588,-957.5484,605.5236,0,0
11.5612,-16335.75,-623.2332,-2282.999,-1144.98,-792.7686,598.4236,0,0
11.62758,-16333.93,-613.618,-2411.062,-1138.525,-700.7947,615.5748,0,0
11.67736,-16258.12,-530.2668,-2399.059,-1138.003,-634.9455,468.5195,0,0
11.67736,-16296.44,-385.0283,-2329.709,-1142.025,-506.7784,452.3138,0,0
11.69395,-16299.09,-406.4617,-2392.775,-1145.088,-466.3934,588.4344,0,0
11.72714,-16275.55,-412.45,-2548.225,-1142.978,-518.5442,557.0182,0,0
11.77692,-16306.23,-269.132,-2565.795,-1145.775,-597.683,466.6752,0,0
11.8101,-16311.88,-212.252,-2543.145,-1147.894,-636.1143,458.0297,0,0
11.8101,-16341.58,-253.7129,-2575.089,-1149.49,-669.9034,484.2873,0,0
11.89306,-16323.15,-232.8992,-2529.149,-1155.113,-657.442,525.3186,0,0
11.89306,-16325.52,-153.2776,-2628.661,-1150.516,-544.8268,577.8639,0,0
11.92625,-16310.6,-139.5034,-2691.995,-1151.399,-494.8551,573.2125,0,0
11.92625,-16279.15,-69.73301,-2690.958,-1143.184,-493.8154,481.0504,0,0
12.0424,-16330.4,25.11789,-2771.4,-1141.318,-406.1801,456.7288,0,0
12.05899,-16340.71,51.52978,-2842.073,-1144.318,-321.9706,342.6264,0,0
12.12536,-16332.96,-87.41473,-2873.021,-1151.037,-348.5916,267.7961,0,0
12.14195,-16350.17,-156.4567,-2781.586,-1138.432,-421.5012,131.816,0,0
12.22492,-16321.1,-178.378,-2714.146,-1142.08,-450.7392,139.3114,0,0
12.22492,-16310.95,-166.3168,-2702.946,-1144.871,-442.8684,186.271,0,0
12.2747,-16340.8,-170.3015,-2804.657,-1146.999,-369.4946,155.0203,0,0
12.30788,-16382.38,-125.576,-2746.677,-1144.184,-302.3635,132.068,0,0
12.30788,-16394.07,-95.67254,-2730.554,-1137.59,-255.951,226.8352,0,0
12.34107,-16338.55,-128.0916,-2819.665,-1132.552,-206.6646,122.0752,0,0
12.35766,-16325.87,-101.7469,-2760.959,-1137.578,-139.2104,-35.79892,0,0
12.47381,-16395.88,21.64745,-2671.223,-1132.572,-177.8993,83.39459,0,0
12.47381,-16376.16,90.60441,-2703.089,-1137.62,-217.6967,212.5128,0,0
12.52311,-16383.07,106.7013,-2767.074,-1141.493,-228.3111,109.8887,0,0
12.57288,-16300.68,146.6078,-2761.353,-1153.317,-214.0422,114.2091,0,0
12.57288,-16254.27,153.7595,-2849.634,-1149.047,-189.0453,64.67954,0,0
12.58948,-16242.15,185.7346,-2830.24,-1145.757,-21.83055,-76.9429,0,0
12.58948,-16327.21,124.8193,-2868.062,-1147.66,14.89424,-285.4449,0,0
12.70556,-16351.31,88.26133,-2827.772,-1149.102,-33.10984,-576.5522,0,0
12.72215,-16420.63,118.1314,-2785.407,-1150.19,-213.4084,-888.4657,0,0
12.72215,-16424.72,285.2505,-2383.756,-1137.711,-470.1689,-951.1826,0,0
12.73873,-16450.86,488.4284,-2236.397,-1137.03,-602.6224,-196.3381,0,0
12.7719,-16439.57,697.7536,-2389.302,-1136.522,-711.8894,247.8677,0,0
12.82166,-16370.85,786.1976,-2436.035,-1145.009,-631.4742,293.8861,0,0
12.83639,-16297.1,974.7455,-2432.351,-1147.069,-265.6499,222.154,0,0
12.87143,-16354.85,1045.748,-2457.624,-1130.91,-0.6920298,233.2835,0,0
12.87143,-16371.33,1033.361,-2489.477,-1140.72,119.6693,243.3267,0,0
12.9046,-16342.88,1023.762,-2385.584,-1134.94,187.7868,96.61374,0,0
12.93777,-16354.33,1109.504,-2289.874,-1130.531,299.7147,158.4326,0,0
12.93777,-16426.21,1075.409,-2432.163,-1131.611,227.8569,362.0541,0,0
13.00412,-16394.64,1088.238,-2483.792,-1128.029,122.1478,268.0465,0,0
13.00412,-16377.01,1119.355,-2410.474,-1138.609,86.93417,257.6992,0,0
13.08704,-16396.67,1176.696,-2364.616,-1137.849,147.9235,305.6412,0,0
13.1368,-16401.64,1169.897,-2379.759,-1137.272,230.6777,302.8498,0,0
13.1368,-16411.99,1099.708,-2465.921,-1132.403,274.2767,219.978,0,0
13.18657,-16404.27,979.0363,-2526.478,-1137.554,252.3934,188.1745,0,0
13.20315,-16369.44,915.3551,-2508.564,-1132.639,202.9105,120.5064,0,0
13.20315,-16380.43,937.6258,-2539.174,-1133.321,173.1729,206.3934,0,0
13.20315,-16367.75,950.38,-2559.23,-1133.856,92.75007,230.462,0,0
13.25291,-16396.8,981.3512,-2621.012,-1138.707,-30.1351,132.648,0,0
13.30267,-16359.15,1069.455,-2493.04,-1133.557,-40.65198,-21.41299,0,0
13.30267,-16407.88,1077.075,-2443.87,-1134.055,-47.90889,64.312,0,0
13.33584,-16368.65,1022.006,-2510.541,-1130.015,-80.62257,43.7226,0,0
13.33584,-16370.73,1052.064,-2501.786,-1131.37,-118.3483,-35.79934,0,0
13.40219,-16366.78,1007.699,-2541.648,-1127.99,-157.6101,-120.388,0,0
13.45195,-16398.1,882.132,-2450.252,-1138.716,-104.9073,-167.4115,0,0
13.45195,-16439.74,877.5177,-2467.948,-1142.492,-289.3419,-167.867,0,0
13.48511,-16407.2,1255.796,-2276.663,-1140.938,-364.9508,-346.5074,0,0
13.48511,-16341.21,1571.877,-2117.462,-1130.876,-272.0579,17.06065,0,0
13.53695,-16367.2,1708.934,-2274.527,-1132.048,-211.5882,367.2626,0,0
13.58671,-16331.73,1767.408,-2424.076,-1137.388,-236.7642,360.481,0,0
13.6033,-16284.73,1863.18,-2371.405,-1132.612,-168.7798,247.6951,0,0
13.6033,-16283.28,1991.835,-2344.589,-1137.826,-29.91798,375.3122,0,0
13.6033,-16275.73,1979.321,-2451.724,-1141.815,1.138146,441.0671,0,0
13.65306,-16239.12,1970.767,-2563.669,-1140.426,-1.670352,322.7982,0,0
13.70282,-16229.1,2026.325,-2559.387,-1143.784,72.36227,178.6056,0,0
13.75258,-16290.4,1965.897,-2529.282,-1141.907,154.3881,147.5912,0,0
13.85209,-16289.82,1842.401,-2521.585,-1144.89,284.1823,108.0444,0,0
13.85209,-16306.12,1842.725,-2496.73,-1138.295,282.9984,49.59612,0,0
13.90145,-16289.87,1975.604,-2435.541,-1133.244,194.5927,-19.86718,0,0
13.90145,-16305.23,2062.405,-2359.972,-1133.818,246.5398,33.94026,0,0
13.91844,-16356.94,1959.825,-2498.452,-1129.836,173.2229,159.5542,0,0
13.93502,-16328.9,2029.411,-2461.498,-1126.805,147.3861,117.4473,0,0
13.98478,-16317.41,2012.5,-2481.955,-1124.509,225.8436,146.9813,0,0
14.03454,-16348.52,2074.606,-2462.131,-1122.779,244.9625,234.6229,0,0
14.03454,-16310.27,2007.709,-2463.579,-1130.347,218.9067,318.0857,0,0
14.0843,-16292.12,2051.651,-2480.204,-1131.723,215.4046,294.5852,0,0
14.0843,-16253.94,2102.878,-2530.565,-1128.352,254.1305,311.9534,0,0
14.13405,-16254.79,2223.884,-2612.18,-1134.648,254.7756,291.0789,0,0
14.16722,-16266.69,2367.086,-2554.692,-1139.468,201.3619,202.497,0,0
14.18381,-16291.45,2396.308,-2613.519,-1134.285,66.82696,47.34416,0,0
14.2004,-16277.23,2371.518,-2591.783,-1130.316,-146.1028,-110.7726,0,0
14.25015,-16246.49,2345.408,-2415.373,-1136.15,-170.9606,-117.6452,0,0
14.26667,-16297.34,2308.469,-2447.767,-1131.75,-99.41898,28.93494,0,0
14.28333,-16265.41,2335.414,-2501.476,-1132.819,-96.89622,13.46306,0,0
14.34952,-16267.66,2317.115,-2450.623,-1129.209,-102.658,-29.41216,0,0
14.43261,-16294.95,2299.74,-2429.502,-1126.458,-59.93196,70.21833,0,0
14.43261,-16294.82,2257.696,-2456.671,-1133.231,-81.00939,150.7569,0,0
14.48236,-16264.84,2229.047,-2473.108,-1138.417,-137.332,156.6586,0,0
14.48236,-16238.65,2271.703,-2427.003,-1124.652,-144.6373,105.9565,0,0
14.51554,-16257.52,2284.705,-2377.429,-1122.997,-53.48413,172.9485,0,0
14.51554,-16279.83,2217.409,-2418.366,-1126.184,-64.70467,191.4223,0,0
14.56528,-16275.89,2176.353,-2409.961,-1124.21,-123.5513,146.1227,0,0
14.59845,-16289.54,2248.573,-2393.698,-1127.148,-142.572,124.1169,0,0
14.61496,-16278.96,2242.323,-2421.3,-1124.978,-168.1801,149.0825,0,0
14.6648,-16290.83,2254.69,-2413.73,-1123.332,-168.047,155.3955,0,0
14.69797,-16298.82,2242.542,-2437.956,-1126.522,-122.7446,140.7679,0,0
14.74773,-16290.52,2209.468,-2476.494,-1124.543,-134.9303,142.8254,0,0
14.76432,-16275.31,2229.162,-2433.947,-1118.611,-150.1283,135.7765,0,0
14.79749,-16291.4,2221.66,-2368.192,-1118.528,-146.0069,186.8575,0,0
14.84725,-16302.61,2214.423,-2419.972,-1114.059,-101.36,195.6421,0,0
14.84725,-16280.16,2173.087,-2403.197,-1115.104,-80.08404,211.9086,0,0
14.88043,-16267.42,2133.452,-2414.834,-1120.366,-92.26878,260.1843,0,0
14.93019,-16251.08,2128.463,-2366.216,-1119.981,-83.79725,250.0562,0,0
14.93019,-16327.29,2113.461,-2403.401,-1124.134,-103.292,217.4048,0,0
14.97994,-16317.98,2103.021,-2397.62,-1122.889,-153.2964,165.3832,0,0
15.06288,-16293.05,2065.083,-2457.545,-1126.375,-173.0968,111.125,0,0
15.06288,-16353.73,2075.974,-2418.078,-1124.613,-190.7831,128.1226,0,0
15.11264,-16347.97,2085.45,-2417.816,-1132.13,-201.837,71.4058,0,0
15.12922,-16310.21,2098.25,-2356.731,-1124.578,-217.2179,-11.98869,0,0
15.14581,-16306.75,2105.811,-2315.686,-1127.663,-212.3504,-21.18229,0,0
15.19557,-16267.52,2104.911,-2293.394,-1138.885,-185.9142,24.22455,0,0
15.19557,-16261.93,2107.508,-2353.076,-1134.154,-203.6936,16.03842,0,0
15.24533,-16247.76,2114.994,-2258.236,-1134.946,-169.7195,21.93522,0,0
15.26192,-16268.05,2092.974,-2289.013,-1139.966,-141.9084,66.00518,0,0
15.26192,-16281.43,2082.759,-2328.364,-1139.35,-142.1537,46.40807,0,0
15.26192,-16287.26,2072.744,-2332.075,-1125.56,-144.4981,28.78389,0,0
15.26192,-16292.85,2082.847,-2277.46,-1128.303,-139.585,27.1053,0,0
15.26192,-16299.34,2070.66,-2262.499,-1134.836,-126.6373,80.00348,0,0
15.26192,-16295.42,2046.974,-2300.078,-1126.531,-142.4668,97.83975,0,0
15.26192,-16310.14,2064.388,-2273.647,-1133.473,-144.2904,59.98159,0,0
15.54434,-16331.34,2060.051,-2241.461,-1121.052,-123.7561,84.5331,1,0
15.54434,-16351.91,1996.969,-2254.783,-1120.424,-130.4664,131.8826,1,0
15.54434,-16318.78,2031.96,-2244.188,-1119.964,-153.0367,121.7977,1,0
15.6273,-16335.46,2052.219,-2209.752,-1128.494,-139.5086,93.79783,1,0
15.6273,-16311.59,2053.387,-2254.615,-1135.024,-110.285,157.9459,1,0
15.69368,-16320.98,2044.364,-2274.771,-1131.145,-100.4102,159.0078,1,0
15.74346,-16303.76,2037.525,-2287.028,-1137.031,-108.9723,182.116,1,0
15.74346,-16300.54,2011.323,-2259.964,-1137.087,-90.63891,151.9891,1,0
15.77645,-16303.61,1994.725,-2313.632,-1132.679,-95.23476,160.6671,1,0
15.79324,-16314.83,1989.943,-2222.927,-1133.727,-74.44466,204.8591,1,0
15.82643,-16325.61,2001.964,-2306.597,-1130.089,-68.05064,195.8297,1,0
15.87621,-16348.21,2000.227,-2304.226,-1127.303,-42.778,189.0098,1,0
15.87621,-16322.21,1972.441,-2298.015,-1111.882,-35.22995,206.8951,1,0
15.92599,-16328.85,1959.111,-2316.572,-1117.842,-20.21361,265.8194,1,0
16.00896,-16307.3,2010.046,-2295.333,-1118,-14.45989,295.1085,1,0
16.02555,-16294.12,2010.353,-2351.13,-1127.008,18.26427,367.2917,1,0
16.05874,-16290.72,2010.662,-2322.871,-1125.043,-6.249949,396.8372,1,0
16.05874,-16273.75,1967.763,-2301.222,-1123.546,-6.387825,380.6774,1,0
16.10852,-16278.56,1968.317,-2344.507,-1126.839,41.50748,419.6002,1,0
16.14171,-16333.27,1925.693,-2407.497,-1129.362,68.47244,462.9692,1,0
16.14171,-16329.67,1880.012,-2490.967,-1126.857,69.39307,448.4644,1,0
16.19149,-16323.53,1873.073,-2587.717,-1129.371,32.10962,357.0352,1,0
16.24127,-16326.55,1844.837,-2569.245,-1135.723,-17.7029,254.0356,1,0
16.24127,-16312.2,1862.379,-2492.537,-1122.841,-20.20346,271.2209,1,0
16.29105,-16300.09,1835.148,-2544.267,-1126.284,-10.56149,258.8116,1,0
16.32405,-16314.11,1806.915,-2539.144,-1124.491,-56.44738,203.5589,1,0
16.32405,-16314.86,1824.489,-2558.099,-1127.557,-76.32948,147.4847,1,0
16.37401,-16339.79,1805.064,-2639.78,-1134.336,-120.8437,123.5906,1,0
16.4072,-16359.91,1780.601,-2677.372,-1130.647,-218.4585,18.30937,1,0
16.42379,-16394.04,1817.677,-2621.325,-1127.815,-269.8239,-55.44416,1,0
16.47357,-16397.82,1838.617,-2613.391,-1125.647,-360.4531,-84.6917,1,0
16.50676,-16382.8,1808.362,-2575.875,-1123.993,-407.0123,-158.2045,1,0
16.50676,-16386.67,1836.452,-2484.8,-1127.166,-412.8308,-141.9535,1,0
16.55655,-16359.57,1855.959,-2453.761,-1129.597,-417.1162,-74.50233,1,0
16.58974,-16334.32,1822.308,-2461.014,-1135.884,-441.86,-121.7561,1,0
16.60633,-16351.54,1831.111,-2382.357,-1131.817,-522.1297,-112.4642,1,0
16.6893,-16386.83,1890.111,-2427.543,-1128.693,-592.9744,-197.2993,1,0
16.6893,-16393.78,1883.264,-2272.762,-1126.301,-739.8446,-414.6888,1,0
16.73908,-16370.16,1923.497,-2050.532,-1124.474,-662.6968,-173.3795,1,0
16.77227,-16364.19,1891.117,-2119.473,-1127.515,-589.0301,157.0713,1,0
16.78886,-16307.49,1900.702,-2201.772,-1129.845,-531.8315,148.6736,1,0
16.80546,-16318.44,1905.839,-2202.117,-1131.624,-497.3929,142.2974,1,0
16.85524,-16326.88,1966.269,-2174.024,-1128.547,-497.1143,155.2216,1,0
16.87183,-16294.59,1957.006,-2196.206,-1121.759,-486.7396,94.55678,1,0
16.92161,-16279.94,1939.829,-2208.06,-1129.871,-501.6422,7.057978,1,0
16.97124,-16326.46,1994.185,-2165.427,-1127.215,-457.2334,-63.11091,1,0
16.98799,-16304.49,1981.331,-2138.761,-1134.046,-411.8516,-43.69051,1,0
16.98799,-16326.51,1986.847,-2169.779,-1125.968,-352.2786,5.491411,1,0
17.05437,-16336.73,1962.112,-2132.978,-1124.22,-334.8886,136.0447,1,0
17.08755,-16335.68,1924.251,-2230.426,-1127.322,-335.993,138.8755,1,0
17.13733,-16313.81,1852.064,-2204.418,-1129.699,-342.6693,126.9995,1,0
17.13733,-16336.99,1809.154,-2071.746,-1140.377,-399.0154,61.52813,1,0
17.18712,-16352.51,1741.117,-1971.809,-1135.23,-351.1836,260.6607,1,0
17.2203,-16324.46,1641.803,-2094.333,-1131.274,-310.6671,462.7979,1,0
17.2369,-16316.29,1579.681,-2189.671,-1132.671,-317.9456,402.5699,1,0
17.27008,-16297.88,1509.592,-2174.213,-1133.732,-314.994,272.0883,1,0
17.31987,-16345.9,1478.948,-2262.273,-1125.672,-345.2014,257.6587,1,0
17.36965,-16337.21,1476.315,-2213.353,-1119.51,-402.3851,153.5109,1,0
17.40284,-16346.05,1462.962,-2162.693,-1119.246,-424.6989,173.6898,1,0
17.41943,-16369.39,1469.078,-2150.696,-1114.636,-415.283,112.0482,1,0
17.45262,-16400.47,1416.928,-2098.529,-1115.57,-414.285,43.57631,1,0
17.48564,-16377.58,1392.25,-2119.849,-1120.745,-374.0468,92.16979,1,0
17.48564,-16371.03,1355.385,-2163.026,-1129.153,-393.0446,171.5588,1,0
17.53559,-16395.85,1332.492,-2164.109,-1122.291,-473.1428,112.041,1,0
17.58536,-16375.95,1355.75,-2106.361,-1121.479,-490.9979,127.9904,1,0
17.58536,-16360.64,1385.439,-2050.225,-1120.868,-410.2072,224.9486,1,0
17.66833,-16386.54,1352.359,-2085.173,-1129.276,-293.1427,249.3832,1,0
17.71811,-16405.18,1290.092,-2190.868,-1126.844,-270.4452,235.1357,1,0
17.71811,-16383.86,1245.463,-2183.188,-1133.842,-256.3484,125.4042,1,0
17.7679,-16367.46,1273.114,-2144.105,-1130.319,-230.3017,79.09464,1,0
17.7679,-16411.37,1246.321,-2164.153,-1132.044,-225.3403,50.43571,1,0
17.80108,-16406.08,1176.752,-2228.315,-1133.353,-233.1953,27.87369,1,0
17.85086,-16390.84,1201.949,-2289.542,-1121.046,-254.9827,-41.76814,1,0
17.90065,-16403.47,1171.092,-2195.502,-1116.069,-262.1691,-78.90053,1,0
17.90065,-16384.24,1171.565,-2220.992,-1125.578,-271.718,-94.67535,1,0
18.00021,-16343.99,1230.321,-2182.85,-1123.998,-281.1053,-245.578,1,0
18.0334,-16397.41,1233.82,-2120.45,-1127.226,-289.785,-309.9041,1,0
18.04999,-16434.91,1243.708,-2057.348,-1125.264,-327.53,-347.9895,1,0
18.08318,-16410.29,1224.093,-1993.847,-1137.057,-337.8618,-416.9025,1,0
18.08318,-16409.07,1129.838,-1864.814,-1132.768,-373.4305,-348.9548,1,0
18.13296,-16399.18,1140.367,-1885.288,-1129.47,-354.0177,-245.1186,1,0
18.16615,-16404.84,1178.995,-1868.38,-1131.371,-355.7034,-260.327,1,0
18.18275,-16441.24,1169.219,-1718.719,-1128.385,-352.7725,-158.4148,1,0
18.2158,-16441.26,1225.4,-1832.198,-1130.528,-411.6781,136.4828,1,0
18.24899,-16425.62,1175.721,-1821.142,-1127.731,-525.5493,365.1792,1,0
18.26572,-16398.04,1243.381,-1837.687,-1134.452,-574.0676,457.6423,1,0
18.3155,-16400.15,1327.585,-1847.596,-1135.15,-480.5077,310.75,1,0
18.34904,-16451.6,1292.412,-1827.998,-1131.238,-400.8239,307.521,1,0
18.34904,-16413.29,1284.45,-1922.084,-1123.804,-312.0302,284.1741,1,0
18.39884,-16422.67,1279.609,-1943.44,-1126.986,-253.311,191.2325,1,0
18.43203,-16427.57,1243.926,-1925.659,-1120.563,-229.3842,119.201,1,0
18.48164,-16435.68,1213.508,-1893.451,-1124.526,-197.2438,52.84441,1,0
18.48164,-16438.47,1172.778,-1897.894,-1123.137,-166.6285,73.25232,1,0
18.5316,-16401.73,1150.822,-1903.787,-1122.085,-149.6962,46.21764,1,0
18.56479,-16361.42,1132.194,-1930.701,-1130.154,-133.0106,103.395,1,0
18.61458,-16328.43,1251.288,-1933.752,-1127.463,-136.4699,78.13017,1,0
18.63117,-16420.76,1272.802,-1853.154,-1125.402,-123.4715,42.70205,1,0
18.66436,-16436.01,1238.373,-1834.979,-1119.398,-140.2527,87.09387,1,0
