Time,Ax,Ay,Az,Gx,Gy,Gz,Breathing,Ground Truth
7.283922,-15900,-3908,-1216,-3088,-223,145,0,0
7.333688,-15992,-4032,-1316,-3120,-196,247,0,0
7.366868,-15928,-4028,-1228,-3104,-207,389,0,0
7.366868,-15884,-4072,-1344,-3120,-43,-2,0,0
7.416633,-15920,-3984,-1120,-3104,-17,134,0,0
7.416633,-16072,-3880,-1216,-3120,-21,96,0,0
7.449814,-15928,-4100,-948,-3136,86,28,0,0
7.466402,-15864,-4128,-916,-3120,-193,308,0,0
7.516171,-15924,-3864,-1380,-3104,-264,404,0,0
7.516171,-15836,-4036,-1200,-3072,43,-190,0,0
7.549348,-15876,-4092,-1016,-3072,-152,12,0,0
7.582527,-16020,-3864,-1384,-3120,-167,276,0,0
7.599116,-15916,-4000,-1376,-3072,51,12,0,0
7.632293,-15908,-4208,-1148,-3072,107,67,0,0
7.64888,-15864,-4044,-1052,-3104,-96,462,0,0
7.682059,-16016,-4296,-1160,-3104,-257,898,0,0
7.682059,-15928,-3868,-1344,-3088,-161,589,0,0
7.731827,-15968,-4016,-1416,-3136,-134,339,0,0
7.765004,-15856,-4004,-1216,-3120,-63,196,0,0
7.781593,-15968,-4036,-1140,-3088,-188,235,0,0
7.814772,-16028,-3924,-1412,-3104,-138,372,0,0
7.83136,-15892,-4004,-1228,-3056,-47,174,0,0
7.864541,-15976,-3996,-1296,-3104,-217,127,0,0
7.914312,-15972,-3940,-1320,-3088,-266,302,0,0
7.914312,-15924,-4012,-1244,-3104,-198,-37,0,0
7.964079,-15840,-4028,-1108,-3088,-366,-182,0,0
7.964079,-15864,-4008,-1172,-3104,-450,-166,0,0
7.99726,-15972,-3904,-1204,-3088,-573,-80,0,0
8.047027,-15876,-3852,-1344,-3120,-262,-229,0,0
8.047027,-15784,-4136,-1016,-3056,-327,24,0,0
8.096796,-16148,-3992,-1128,-3104,-766,248,0,0
8.129973,-16088,-4132,-1404,-3056,-715,54,0,0
8.179742,-15880,-4124,-1004,-3120,-411,-628,0,0
8.179742,-15956,-3952,-1044,-3136,-765,48,0,0
8.229503,-15876,-3652,-1396,-3104,-419,17,0,0
8.262683,-15728,-3912,-1280,-3104,-76,-129,0,0
8.279271,-15784,-3876,-1092,-3088,106,18,0,0
8.312449,-15932,-4020,-1004,-3072,-206,703,0,0
8.395397,-16020,-4508,-1248,-3104,64,836,0,0
8.395397,-15904,-4140,-1284,-3104,-32,1070,0,0
8.494934,-15932,-4028,-1380,-3088,29,832,0,0
8.494934,-15800,-4008,-1472,-3040,93,219,0,0
8.528113,-15828,-4080,-1320,-3088,224,65,0,0
8.544703,-15956,-4080,-1120,-3056,89,389,0,0
8.577884,-15920,-4000,-1404,-3088,113,465,0,0
8.577884,-15828,-3756,-1256,-3088,139,749,0,0
8.627647,-15836,-3428,-1344,-3072,562,1288,0,0
8.660824,-15972,-4364,-1392,-3088,222,1043,0,0
8.677413,-16000,-4324,-1352,-3072,231,1526,0,0
8.710594,-15996,-4164,-1764,-3056,362,1708,0,0
8.727181,-15492,-4120,-1636,-3104,287,700,0,0
8.810129,-15648,-4272,-1884,-3088,249,353,0,0
8.843307,-15972,-4224,-1876,-3088,169,403,0,0
8.859896,-16036,-4144,-1752,-3072,140,501,0,0
8.893076,-15800,-4248,-1560,-3072,60,432,0,0
8.893076,-15764,-4168,-1540,-3040,-389,649,0,0
8.942842,-15756,-4080,-2016,-3072,-329,547,0,0
8.97602,-15876,-4072,-1860,-3040,85,168,0,0
8.992612,-15784,-4364,-1708,-3104,-85,68,0,0
9.02579,-15856,-4324,-1912,-3088,-297,329,0,0
9.075055,-15776,-4464,-1804,-3056,-169,208,0,0
9.075055,-15712,-4316,-1764,-3104,-219,376,0,0
9.124823,-15644,-4100,-1876,-3072,-435,1029,0,0
9.124823,-15868,-4120,-2144,-3040,-16,864,0,0
9.174517,-15764,-4388,-1624,-3088,131,234,0,0
9.207672,-15784,-4184,-1892,-3072,-379,616,0,0
9.257407,-15860,-4208,-2076,-3104,-415,620,0,0
9.257407,-15844,-4004,-2232,-3088,-145,534,0,0
9.307141,-15928,-4020,-1952,-3040,121,341,0,0
9.3403,-15900,-4004,-2008,-3072,302,545,0,0
9.390032,-15968,-3920,-1812,-3072,355,1009,0,0
9.390032,-15872,-3804,-2456,-3024,187,882,0,0
9.439766,-15732,-4288,-2192,-3056,20,-27,0,0
9.489501,-15852,-4144,-1992,-3088,-156,169,0,0
9.522658,-15952,-4188,-2032,-3056,-109,-54,0,0
9.522658,-15780,-4376,-2184,-3088,0,-55,0,0
9.572391,-15768,-4376,-1984,-3072,-53,317,0,0
9.622124,-15780,-4344,-2168,-3056,-250,347,0,0
9.622124,-15744,-4332,-2336,-3040,-138,396,0,0
9.671855,-15600,-4468,-2088,-3072,-133,304,0,0
9.705009,-15864,-4292,-1936,-3072,-564,462,0,0
9.755185,-15836,-4016,-2032,-3072,-432,473,0,0
9.755185,-15620,-4052,-2500,-3040,-206,138,0,0
9.83811,-15744,-4004,-2180,-3056,-28,-78,0,0
9.887875,-15964,-4328,-2424,-3072,-12,331,0,0
9.937631,-15808,-4200,-2136,-3040,-33,285,0,0
9.937631,-15780,-4260,-2176,-3056,-129,430,0,0
9.9874,-15812,-4132,-2100,-3056,50,511,0,0
10.02058,-15844,-4116,-2276,-3088,169,624,0,0
10.02058,-15616,-4188,-2296,-3056,317,207,0,0
10.07034,-15708,-4296,-2196,-3056,246,104,0,0
10.07034,-15860,-4172,-2268,-3024,181,118,0,0
10.1201,-15884,-4208,-2192,-3072,-6,-37,0,0
10.15327,-15940,-4252,-2096,-3024,-329,286,0,0
10.16987,-15812,-4148,-2328,-3056,-333,436,0,0
10.20304,-15672,-4076,-2364,-3056,-93,-119,0,0
10.2528,-15904,-4208,-2244,-2992,-45,-130,0,0
10.28598,-15756,-4320,-2008,-3056,-26,247,0,0
10.30256,-15676,-3988,-2100,-3040,-252,319,0,0
10.33574,-15764,-4204,-2412,-3056,-52,143,0,0
10.33574,-15752,-4260,-2236,-3056,134,54,0,0
10.3855,-15716,-4184,-2340,-3056,116,52,0,0
10.41867,-15716,-4348,-2268,-3056,-14,-3,0,0
10.46844,-15868,-4316,-2200,-3024,-36,81,0,0
10.46844,-15652,-4228,-2204,-3040,-103,83,0,0
10.5182,-15840,-4208,-2268,-3056,-76,99,0,0
10.56796,-15940,-4112,-2276,-3040,85,-151,0,0
10.60114,-15820,-4240,-2208,-3040,300,-708,0,0
10.61773,-15572,-4100,-1832,-3040,21,-33,0,0
10.6509,-15844,-4256,-1944,-3072,-47,192,0,0
10.70066,-15828,-3968,-2012,-3040,-144,412,0,0
10.70066,-15684,-4124,-2280,-3056,133,75,0,0
10.73422,-15776,-4148,-2032,-3040,182,-29,0,0
10.78398,-15792,-4372,-1840,-3008,-51,-45,0,0
10.83381,-15864,-4252,-2212,-3040,-72,60,0,0
10.83381,-15712,-4296,-2096,-3024,-228,335,0,0
10.8836,-15688,-4280,-2096,-3056,-207,257,0,0
10.9168,-15664,-4216,-2000,-3024,-252,77,0,0
10.9334,-15760,-4256,-2072,-3072,-154,-91,0,0
10.96659,-16004,-4424,-1896,-3024,-60,-309,0,0
10.99978,-15604,-4120,-2072,-3040,-155,206,0,0
11.04958,-15664,-4200,-2176,-3024,-31,-264,0,0
11.09937,-15976,-4212,-1948,-3008,166,-98,0,0
11.09937,-15768,-4260,-2016,-3040,-32,423,0,0
11.14917,-15748,-4264,-2052,-3040,-26,200,0,0
11.18236,-15704,-4140,-1956,-3024,117,-68,0,0
11.19896,-15704,-4204,-2080,-3024,193,-380,0,0
11.23215,-15720,-4236,-1824,-3024,-43,-236,0,0
11.28194,-15940,-4288,-1824,-3040,-83,187,0,0
11.28194,-15740,-4296,-2064,-3056,-50,322,0,0
11.33174,-15712,-4324,-1936,-3024,117,-116,0,0
11.41473,-15768,-4316,-1740,-3024,66,135,0,0
11.41473,-15832,-4200,-1908,-3040,-79,241,0,0
11.46452,-15708,-4368,-1760,-3008,-41,193,0,0
11.54751,-15592,-4272,-1816,-3008,-71,134,0,0
11.54751,-15732,-4348,-1580,-3056,-261,-72,0,0
11.6305,-15936,-4428,-1872,-3024,-400,-445,0,0
11.6471,-15880,-4464,-1524,-3024,-707,-24,0,0
11.73008,-15960,-3996,-2068,-3008,-395,479,0,0
11.73008,-15824,-3940,-2168,-3056,311,128,0,0
11.77988,-15732,-4216,-1956,-3072,658,-98,0,0
11.77988,-15768,-4504,-1496,-3040,538,138,0,0
11.81307,-15792,-4504,-1744,-3024,277,335,0,0
11.86287,-15712,-4300,-1800,-3008,223,109,0,0
11.86287,-15732,-4464,-1892,-3024,244,-24,0,0
11.91266,-15808,-4420,-1604,-3024,13,-62,0,0
11.91266,-15796,-4396,-1668,-3024,-222,225,0,0
12.06204,-15720,-4452,-1836,-3024,-304,83,0,0
12.09523,-15896,-4440,-1808,-2976,-215,-37,0,0
12.09523,-15856,-4168,-1712,-3024,-326,406,0,0
12.14502,-15752,-4160,-1928,-3008,-308,323,0,0
12.14502,-15668,-4196,-1832,-3008,-211,147,0,0
12.17822,-15784,-4092,-1676,-3008,-189,286,0,0
12.17822,-15820,-4176,-1864,-3008,-57,404,0,0
12.22801,-15800,-4300,-1744,-3008,23,124,0,0
12.2778,-15952,-4072,-1824,-3024,120,423,0,0
12.2778,-15648,-4288,-1712,-2992,61,450,0,0
12.311,-15688,-4428,-2008,-3024,198,293,0,0
12.3276,-15796,-4356,-1760,-3040,135,226,0,0
12.36079,-15780,-4348,-1648,-2992,-24,565,0,0
12.36079,-15684,-4140,-1848,-2976,-295,522,0,0
12.41058,-15856,-4052,-1916,-2992,-146,439,0,0
12.44378,-15872,-4156,-1788,-2992,-117,276,0,0
12.46038,-15924,-4192,-1856,-3040,-248,272,0,0
12.49357,-16060,-4104,-2056,-3008,-72,410,0,0
12.49357,-15844,-4128,-1916,-2992,113,257,0,0
12.54336,-15884,-4100,-2096,-2992,234,306,0,0
12.59316,-15920,-4080,-2060,-2992,185,590,0,0
12.59316,-15840,-4088,-1880,-3008,288,587,0,0
12.62635,-15632,-4216,-1784,-3040,132,320,0,0
12.64295,-15768,-4224,-1908,-3008,-18,400,0,0
12.67614,-15724,-4232,-2132,-3008,-120,333,0,0
12.72594,-15828,-4336,-2260,-3008,68,95,0,0
12.72594,-15856,-4256,-1900,-3008,-56,164,0,0
12.77524,-15792,-4196,-1884,-3024,-399,587,0,0
12.80844,-15680,-3960,-2132,-2992,-395,550,0,0
12.80844,-15600,-4036,-2084,-3008,-149,256,0,0
12.85822,-15652,-4180,-1888,-2992,-77,63,0,0
12.90801,-15724,-4216,-1720,-2992,-164,69,0,0
12.9412,-15712,-4168,-1844,-3008,-325,243,0,0
12.9578,-15760,-4048,-2268,-3024,-239,121,0,0
12.99099,-15908,-4080,-2300,-2992,1,-76,0,0
13.04078,-16056,-3992,-2240,-2976,152,77,0,0
13.04078,-15892,-4216,-2168,-3008,323,376,0,0
13.09057,-15624,-4504,-1704,-2992,96,743,0,0
13.14035,-15580,-4552,-1844,-3008,-83,534,0,0
13.17354,-15820,-4012,-2076,-2960,-277,373,0,0
13.22333,-15904,-4156,-1876,-3008,-150,-148,0,0
13.22333,-15904,-4264,-2136,-3056,-206,60,0,0
13.27312,-15808,-4300,-2112,-3008,-246,-7,0,0
13.30631,-15912,-4268,-2272,-2992,-277,110,0,0
13.3561,-15668,-4332,-2084,-2976,-77,29,0,0
13.3561,-15640,-4392,-2072,-3008,-39,50,0,0
13.40589,-15744,-4344,-2176,-3008,-3,216,0,0
13.43908,-15676,-4432,-2124,-3008,-94,131,0,0
13.45567,-15664,-4620,-2040,-3008,-122,4,0,0
13.48886,-15772,-4452,-1684,-2992,-468,71,0,0
13.53865,-15764,-4204,-2268,-2992,-621,167,0,0
13.57184,-15868,-4432,-2016,-3008,-538,-297,0,0
13.58844,-15840,-4496,-1732,-2976,-401,-179,0,0
13.62163,-15680,-4560,-1748,-3008,-614,-505,0,0
13.67142,-15800,-4156,-2440,-3024,-519,-115,0,0
13.70461,-15660,-3980,-2520,-3008,-65,-206,0,0
13.72121,-15688,-4304,-2468,-2976,120,32,0,0
13.7544,-15704,-4564,-2108,-2976,178,42,0,0
13.80419,-15776,-4476,-1796,-2992,-97,268,0,0
13.80419,-15752,-4284,-2128,-2992,-207,365,0,0
13.85398,-15748,-4192,-2224,-2960,46,225,0,0
13.93696,-15860,-4384,-1800,-2992,229,-125,0,0
13.98675,-15968,-4316,-1820,-2992,-50,343,0,0
14.01995,-15824,-4456,-1744,-3008,31,246,0,0
14.03654,-15740,-4404,-1988,-3008,-38,139,0,0
14.06974,-15728,-4444,-1860,-2992,-154,181,0,0
14.06974,-15648,-4236,-2020,-3008,-97,99,0,0
14.11953,-15692,-4456,-1752,-2992,-166,86,0,0
14.11953,-15696,-4508,-1812,-2992,-319,108,0,0
14.16932,-15716,-4268,-1984,-2976,-470,413,0,0
14.20251,-15720,-4304,-1964,-2960,-197,187,0,0
14.23522,-15736,-4252,-1800,-2976,-26,132,0,0
14.25181,-15848,-4208,-1964,-2976,-53,371,0,0
14.30158,-15788,-4212,-2136,-2976,73,243,0,0
14.35135,-15704,-4316,-2080,-2976,213,340,0,0
14.36794,-15864,-4408,-1956,-2976,320,212,0,0
14.36794,-15888,-4344,-1920,-2976,141,334,0,0
14.36794,-15760,-4328,-2012,-2960,44,636,0,0
14.36794,-15448,-4248,-1928,-3008,-72,513,0,0
14.36794,-15716,-4404,-2416,-2960,102,144,0,0
14.36794,-15860,-4388,-1884,-2992,245,28,0,0
14.55044,-15876,-4412,-2032,-2960,34,357,1,0
14.55044,-15676,-4416,-1892,-2976,7,249,1,0
14.64998,-15776,-4368,-1944,-2976,3,144,1,0
14.69976,-15764,-4368,-1748,-2960,-113,72,1,0
14.69976,-15648,-4372,-2312,-2976,-248,231,1,0
14.74953,-15536,-4352,-2092,-2960,-44,48,1,0
14.74953,-15820,-4156,-1924,-2992,-10,127,1,0
14.7993,-15744,-4348,-2004,-2976,-34,176,1,0
14.83248,-15768,-4312,-1992,-2976,19,89,1,0
14.84907,-15784,-4156,-1808,-2960,-178,178,1,0
14.88225,-15784,-4312,-1968,-2960,-145,98,1,0
14.93202,-15708,-4352,-1996,-2960,-85,131,1,0
14.93202,-15736,-4304,-1972,-2976,-61,80,1,0
14.9652,-15776,-4332,-2056,-2960,-109,152,1,0
15.01497,-15792,-4316,-2044,-2976,-47,273,1,0
15.01497,-15744,-4224,-1896,-2976,42,176,1,0
15.06475,-15788,-4212,-1936,-2992,-58,280,1,0
15.06475,-15712,-4260,-2004,-2976,45,98,1,0
15.11452,-15732,-4408,-1984,-2960,50,19,1,0
15.1477,-15780,-4416,-1864,-2944,-108,274,1,0
15.19747,-15756,-4260,-2160,-2960,-43,93,1,0
15.19747,-15628,-4232,-2076,-2928,-68,113,1,0
15.29701,-15728,-4336,-1860,-2960,-87,39,1,0
15.33019,-15896,-4220,-1996,-2960,-217,53,1,0
15.33019,-15796,-4392,-1996,-2960,-120,24,1,0
15.37996,-15756,-4308,-2036,-2960,-133,19,1,0
15.41314,-15748,-4224,-2108,-2944,-95,75,1,0
15.42973,-15908,-4228,-1900,-2960,80,21,1,0
15.46292,-15936,-4144,-1848,-2960,87,235,1,0
15.51269,-15760,-4424,-1820,-2960,180,89,1,0
15.51269,-15744,-4256,-1640,-2944,89,110,1,0
15.56246,-15804,-4120,-2052,-2928,91,220,1,0
15.59564,-15696,-4256,-2016,-2960,131,47,1,0
15.61223,-15808,-4356,-2008,-2928,213,-23,1,0
15.64541,-15936,-4168,-1952,-2960,75,209,1,0
15.69518,-15908,-4092,-1892,-2992,155,101,1,0
15.69518,-15824,-4124,-2064,-2992,122,289,1,0
15.74495,-15784,-4044,-1776,-2960,126,159,1,0
15.77814,-15848,-4136,-1844,-2992,288,38,1,0
15.77814,-15856,-4216,-1748,-2944,140,110,1,0
15.82791,-15832,-4208,-1944,-2960,49,62,1,0
15.96063,-15856,-3880,-1944,-2912,193,-251,1,0
15.96063,-15736,-4216,-1608,-2944,210,65,1,0
16.01078,-15928,-4060,-1696,-2944,16,334,1,0
16.01078,-15724,-4232,-1720,-2992,113,115,1,0
16.06057,-15720,-3952,-1800,-2992,131,235,1,0
16.06057,-15892,-4000,-1784,-2928,385,219,1,0
16.09376,-15800,-4028,-1740,-2960,456,421,1,0
16.09376,-15888,-4120,-1596,-2976,521,118,1,0
16.14354,-15728,-4224,-1844,-2960,442,275,1,0
16.19332,-15820,-4236,-1852,-2944,524,67,1,0
16.19332,-15844,-4184,-1560,-2912,447,-50,1,0
16.22651,-15676,-4412,-1344,-2976,124,254,1,0
16.27629,-15776,-4224,-1476,-2928,-163,173,1,0
16.27629,-15732,-4204,-1872,-2928,-162,27,1,0
16.32607,-15764,-4064,-1856,-2944,-18,34,1,0
16.35926,-15728,-4284,-1504,-2944,-52,63,1,0
16.37586,-15952,-4248,-1724,-2944,-56,94,1,0
16.40905,-15752,-4316,-1760,-2960,156,108,1,0
16.45882,-15612,-4380,-1404,-2944,130,-92,1,0
16.45882,-15840,-4356,-1448,-2944,-42,78,1,0
16.50861,-15852,-4448,-1640,-2960,-122,-19,1,0
16.5418,-15868,-4176,-1600,-2960,-228,209,1,0
16.59158,-15736,-4236,-1652,-2944,24,122,1,0
16.64136,-15900,-4108,-1556,-2928,8,156,1,0
16.70774,-15808,-4208,-1556,-2960,96,105,1,0
16.70774,-15776,-4188,-1528,-2960,53,136,1,0
16.70774,-15816,-4236,-1620,-2928,123,-6,1,0
16.70774,-16004,-4180,-1784,-2960,-21,234,1,0
16.8239,-15916,-4088,-1672,-2912,39,178,1,0
16.85709,-15760,-4168,-1376,-2912,-14,276,1,0
16.85709,-15932,-3996,-1644,-2944,-55,263,1,0
16.90688,-15812,-4168,-1420,-2928,23,18,1,0
16.90688,-15804,-4152,-1620,-2944,-140,190,1,0
16.95666,-15896,-4272,-1540,-2928,-90,77,1,0
17.00644,-15744,-4148,-1620,-2944,-169,224,1,0
17.00644,-15900,-4008,-1844,-2928,-42,120,1,0
17.02303,-15996,-4000,-1660,-2928,195,282,1,0
17.02303,-15856,-4192,-1560,-2960,139,446,1,0
17.08941,-15760,-4036,-1748,-2960,56,322,1,0
17.1226,-15868,-4000,-1592,-2944,250,330,1,0
17.17238,-15732,-4176,-1532,-2960,190,22,1,0
17.27195,-15780,-4228,-1156,-2960,13,-104,1,0
17.30514,-15848,-4088,-1444,-2928,-241,64,1,0
17.32173,-15896,-4092,-1740,-2928,-183,74,1,0
17.35492,-16000,-4004,-1656,-2928,34,-36,1,0
17.35492,-15884,-4124,-1496,-2944,116,32,1,0
17.4047,-15864,-4056,-1672,-2928,-29,267,1,0
17.4047,-15852,-4020,-1688,-2928,93,127,1,0
17.45449,-15836,-4064,-1796,-2912,77,151,1,0
17.48768,-15972,-3976,-1692,-2912,136,309,1,0
17.48768,-15780,-3972,-1676,-2928,116,200,1,0
17.53746,-15808,-3992,-1528,-2928,279,-64,1,0
17.53746,-15956,-4004,-1544,-2944,279,-104,1,0
17.58724,-16080,-4136,-1564,-2944,275,-128,1,0
17.62043,-15916,-3960,-1652,-2912,398,-218,1,0
17.67226,-15976,-4200,-1508,-2880,631,-227,1,0
17.67226,-15708,-4248,-1060,-2928,394,-290,1,0
17.72204,-15936,-4228,-1384,-2944,108,-125,1,0
17.75523,-15920,-4176,-1268,-2896,154,-202,1,0
17.77182,-15992,-4112,-1356,-2928,73,-86,1,0
17.80501,-16020,-4120,-1100,-2960,173,-109,1,0
17.8548,-15840,-4000,-1116,-2928,30,95,1,0
17.8548,-15892,-4056,-1244,-2912,-45,-58,1,0
17.90458,-15988,-3976,-1088,-2912,9,-4,1,0
17.93777,-15852,-4152,-1064,-2928,63,121,1,0
17.98755,-15952,-4060,-1092,-2912,41,73,1,0
17.98755,-15820,-4044,-1220,-2912,67,46,1,0
18.03734,-15832,-4328,-1112,-2880,225,-149,1,0
18.07052,-15796,-4152,-1160,-2960,-93,-186,1,0
18.12031,-15908,-4148,-1232,-2928,177,-477,1,0
18.12031,-15964,-4240,-872,-2896,240,-402,1,0
18.17009,-15972,-4348,-872,-2944,246,-476,1,0
18.21987,-15880,-4304,-912,-2912,21,147,1,0
18.25306,-15856,-4132,-940,-2928,-77,235,1,0
18.26965,-15940,-4156,-1060,-2928,12,70,1,0
18.30284,-15804,-4216,-1124,-2896,109,30,1,0
18.35262,-15876,-4196,-1124,-2896,108,173,1,0
18.35262,-15912,-4272,-1208,-2912,260,27,1,0
18.40241,-15752,-4280,-968,-2928,201,-81,1,0
18.4356,-15764,-4424,-756,-2880,18,46,1,0
18.4356,-16008,-4276,-860,-2912,-112,151,1,0
18.48538,-15904,-4168,-892,-2912,-75,55,1,0
18.53517,-15796,-4320,-992,-2896,-49,16,1,0
18.56836,-16008,-4280,-932,-2928,170,-63,1,0
18.58495,-15972,-4276,-812,-2928,-65,333,1,0
18.61814,-15788,-4216,-1036,-2944,93,197,1,0
18.66792,-15772,-4236,-856,-2896,102,383,1,0
18.66792,-15848,-4296,-604,-2896,44,316,1,0
18.7177,-15904,-4356,-880,-2928,-22,224,1,0
18.75089,-15816,-4236,-896,-2928,-47,152,1,0
18.75089,-15904,-4148,-904,-2880,123,116,1,0
18.80067,-15824,-4324,-768,-2912,100,191,1,0
18.85045,-15808,-4356,-932,-2880,-86,309,1,0
18.88364,-15896,-4260,-752,-2912,-142,380,1,0
18.93342,-15804,-4112,-952,-2880,-128,284,1,0
18.98321,-15804,-4112,-992,-2960,-5,221,1,0
18.98321,-15960,-4176,-1084,-2944,158,32,1,0
19.0164,-15828,-4188,-812,-2912,56,129,1,0
19.03299,-15856,-4280,-844,-2928,-134,204,1,0
19.06618,-15912,-4152,-976,-2896,-178,167,1,0
19.11596,-16040,-4180,-1068,-2896,-7,203,1,0
19.11596,-15984,-4332,-976,-2912,134,185,1,0
19.16574,-16064,-4100,-1080,-2912,28,291,1,0
19.21553,-15760,-4236,-824,-2880,-72,277,1,0
19.24871,-15740,-4228,-844,-2864,-139,214,1,0
19.2985,-15940,-4184,-852,-2896,-48,125,1,0
19.2985,-16032,-4136,-1148,-2896,-22,147,1,0
19.34828,-16032,-4348,-868,-2896,204,-30,1,0
19.38147,-15808,-4328,-768,-2880,-9,354,1,0
19.43125,-15752,-4204,-892,-2880,-106,183,1,0
19.43125,-15912,-4148,-992,-2896,-27,276,1,0
19.48103,-15820,-4172,-972,-2896,91,169,1,0
19.51422,-15828,-4264,-900,-2880,69,240,1,0
19.564,-15944,-4132,-952,-2864,22,224,1,0
19.564,-15860,-4356,-880,-2864,-11,638,1,0
19.61379,-16128,-4104,-1300,-2880,-575,1211,1,0
19.66357,-16024,-3932,-1136,-2864,-154,949,1,0
19.66357,-15796,-3904,-1076,-2880,117,130,1,0
19.69676,-15820,-4132,-504,-2896,193,248,1,0
19.74654,-15932,-3944,-732,-2912,-304,737,1,0
19.74654,-15896,-3700,-1316,-2896,-180,336,1,0
19.79633,-15888,-4112,-1184,-2880,112,47,1,0
19.82952,-15864,-4064,-1032,-2912,6,172,1,0
19.8793,-15884,-4024,-1076,-2896,-35,31,1,0
19.92908,-15948,-4032,-1164,-2928,-60,49,1,0
19.92908,-16028,-4004,-824,-2896,-37,53,1,0
19.97887,-15952,-3908,-1092,-2880,-129,127,1,0
20.01205,-15896,-4000,-1088,-2880,167,-44,1,0
20.01205,-15988,-4128,-876,-2880,168,4,1,0
20.06184,-15972,-3968,-968,-2896,-44,403,1,0
20.11162,-15828,-3988,-1028,-2896,153,51,1,0
20.11162,-15696,-4192,-1032,-2864,165,24,1,0
20.1946,-15896,-4128,-1160,-2912,-6,41,1,0
20.24438,-16092,-3984,-1012,-2832,81,25,1,0
20.24438,-15856,-4236,-704,-2912,-205,279,1,0
20.27757,-15792,-3940,-868,-2880,-381,171,1,0
20.27757,-15952,-3872,-1156,-2864,-82,19,1,0
20.32735,-16048,-3976,-1136,-2912,-34,49,1,0
20.37713,-16040,-4028,-920,-2880,13,85,1,0
20.37713,-15952,-3992,-1084,-2880,-208,251,1,0
20.42691,-16024,-3932,-1060,-2912,-22,108,1,0
20.50989,-15892,-4144,-1212,-2896,-50,181,1,0
20.50989,-15752,-4180,-1036,-2864,60,177,1,0
20.55967,-15796,-4232,-652,-2880,-154,307,1,0
20.55967,-15868,-4056,-968,-2848,-114,263,1,0
20.64264,-15732,-4044,-984,-2880,45,124,1,0
20.64264,-15956,-3944,-1052,-2912,-3,191,1,0
20.69242,-15920,-4228,-920,-2896,26,47,1,0
20.69242,-15920,-4132,-1028,-2880,13,130,1,0
20.74221,-15796,-3988,-916,-2880,64,-22,1,0
20.82518,-16000,-4152,-924,-2880,-139,150,1,0
20.82518,-15940,-4212,-780,-2864,-165,119,1,0
20.87496,-15816,-4168,-1140,-2864,-257,221,1,0
20.87496,-15896,-4036,-1112,-2832,-92,68,1,0
20.90815,-15768,-4052,-816,-2864,-18,29,1,0
20.92475,-15960,-4140,-880,-2880,-42,143,1,0
20.95794,-15920,-3976,-988,-2864,-10,155,1,0
21.00772,-15904,-4216,-924,-2864,37,110,1,0
21.00772,-15820,-4012,-860,-2896,97,109,1,0
21.0575,-15920,-4224,-980,-2864,-19,178,1,0
21.0575,-15944,-4120,-980,-2864,-38,-36,1,0
21.14047,-15832,-4256,-920,-2880,-30,-155,1,0
21.19026,-15916,-4072,-776,-2848,-357,180,1,0
21.19026,-15956,-4024,-768,-2848,-52,68,1,0
21.22345,-16008,-4260,-980,-2864,-173,118,1,0
