Time,Ax,Ay,Az,Gx,Gy,Gz,Breathing,Ground Truth
12.67732,-16446.55,-403.9182,-1022.22,-2578.284,-340.0499,397.6337,0,0
12.69391,-16442.9,-411.4736,-1042.045,-2572.989,-266.8534,341.6894,0,0
12.72709,-16460.17,-450.6107,-1089.767,-2577.823,-217.4311,297.222,0,0
12.77686,-16472.34,-454.0088,-1083.444,-2577.105,-190.7625,261.0923,0,0
12.77686,-16445.14,-448.8652,-1053.522,-2581,-205.3922,285.9847,0,0
12.81004,-16459.85,-458.2414,-1114.205,-2575.124,-186.5167,223.2088,0,0
12.90958,-16456.77,-427.7528,-1076.876,-2570.642,-177.1982,226.1068,0,0
12.90958,-16443.39,-431.0652,-1151.846,-2580.531,-130.6219,203.9375,0,0
12.95936,-16455.38,-366.0835,-1155.348,-2574.811,-68.63589,190.5845,0,0
12.95936,-16472.38,-371.927,-1152.904,-2579.309,13.60237,178.4582,0,0
12.99253,-16451.06,-414.2506,-1149.275,-2582.757,58.27669,167.5595,0,0
13.0423,-16471.35,-446.7306,-1090.5,-2576.53,34.78701,140.1605,0,0
13.0423,-16462.53,-472.7001,-1057.25,-2576.204,-43.85031,179.936,0,0
13.09207,-16445.83,-455.9578,-1063.589,-2575.966,-122.1228,192.3768,0,0
13.09207,-16424.25,-467.4843,-1069.224,-2575.793,-138.4281,175.2579,0,0
13.12526,-16426.67,-447.4554,-1106.453,-2575.672,-129.1185,171.2603,0,0
13.22479,-16453,-486.4006,-1079.176,-2566.727,-78.33405,175.9207,0,0
13.2741,-16465.44,-528.313,-1089.005,-2568.771,-39.66564,194.3865,0,0
13.2741,-16463.88,-528.0907,-1118.375,-2570.361,-19.49362,203.1496,0,0
13.30728,-16482.64,-497.8327,-1085.11,-2567.166,-11.85388,220.7936,0,0
13.30728,-16468.17,-484.5393,-1074.884,-2560.314,-38.73555,222.2013,0,0
13.35706,-16452.65,-468.7631,-1074.583,-2559.539,-78.95126,224.1857,0,0
13.35706,-16449.66,-456.6657,-1101.836,-2567.849,-66.95351,205.8315,0,0
13.40683,-16411.97,-469.5709,-1088.096,-2565.367,-54.32412,209.8862,0,0
13.44001,-16447.48,-457.2769,-1177.06,-2563.49,1.972121,174.3087,0,0
13.4566,-16419.32,-524.3131,-1127.336,-2562.079,14.03372,166.6243,0,0
13.48979,-16455.47,-524.5345,-1103.388,-2561.026,-11.66408,156.2114,0,0
13.53956,-16426.66,-513.4849,-1154.64,-2555.818,-59.27175,148.7094,0,0
13.53956,-16448.98,-494.947,-1142.61,-2551.87,-108.2972,117.9635,0,0
13.58934,-16450.59,-511.7141,-1102.113,-2557.757,-143.6072,102.439,0,0
13.62252,-16475.1,-482.3625,-1111.936,-2553.432,-164.1779,100.5303,0,0
13.62252,-16466.13,-424.4195,-1101.562,-2563.453,-159.2948,104.3278,0,0
13.67229,-16459.24,-407.8679,-1130.04,-2571.139,-180.0843,101.392,0,0
13.72206,-16448.42,-395.347,-1148.324,-2563.725,-159.8361,35.68781,0,0
13.75525,-16480.04,-395.904,-1110.028,-2566.922,-166.9364,39.76905,0,0
13.77184,-16525.24,-380.9839,-1125.999,-2564.942,-168.1021,29.67739,0,0
13.80502,-16535.33,-383.0426,-1051.663,-2572.297,-166.1122,28.67837,0,0
13.85479,-16517.4,-383.6849,-1000.311,-2569.057,-161.1631,31.57748,0,0
13.90457,-16519.06,-420.8969,-935.6614,-2557.712,-167.8132,70.6697,0,0
13.90457,-16510.24,-406.2506,-936.3047,-2562.344,-182.5029,127.6711,0,0
13.93775,-16496.75,-419.5041,-949.2595,-2570.335,-161.2222,151.711,0,0
13.98752,-16480.83,-397.5853,-977.134,-2567.585,-150.6759,200.8571,0,0
13.98752,-16479.71,-384.2337,-1001.952,-2556.617,-113.205,230.3371,0,0
14.0373,-16529.79,-397.4084,-1022.147,-2557.107,-55.76311,211.7384,0,0
14.07048,-16562.48,-403.16,-990.0052,-2561.938,-26.09044,220.0792,0,0
14.12026,-16536.35,-383.2685,-990.9799,-2565.648,-26.04925,241.5571,0,0
14.12026,-16514,-352.6475,-1023.95,-2564.058,-31.51217,248.679,0,0
14.17003,-16487.96,-351.5425,-1031.484,-2571.709,-29.53168,248.6794,0,0
14.20321,-16494.61,-329.8257,-1070.482,-2564.26,-48.43235,260.4084,0,0
14.2198,-16456.48,-336.6805,-1064.796,-2562.993,-25.93666,213.2471,0,0
14.25298,-16469.46,-349.8746,-1086.951,-2557.6,-17.20943,212.2337,0,0
14.30276,-16436.24,-344.6168,-1096.034,-2553.49,-27.3434,221.9136,0,0
14.33593,-16455.22,-348.4985,-1077.368,-2550.372,-38.03656,202.6505,0,0
14.38571,-16476.48,-374.87,-1046.37,-2543.588,-47.46164,172.6317,0,0
14.38571,-16473.93,-378.5105,-1086.877,-2542.874,-105.7374,171.008,0,0
14.46866,-16504.12,-379.1352,-1134.404,-2542.375,-117.6346,144.6005,0,0
14.50184,-16485.09,-407.3571,-1099.683,-2546.47,-107.5648,128.0796,0,0
14.50184,-16473.83,-396.8188,-1157.172,-2545.209,-83.19525,110.5771,0,0
14.55162,-16481.85,-375.4609,-1124.504,-2544.278,-43.78244,102.0505,0,0
14.56821,-16472.48,-385.7499,-1093.794,-2561.326,-30.60906,93.48384,0,0
14.60139,-16466.43,-399.195,-1066.88,-2561.079,-19.27343,83.78917,0,0
14.60139,-16455.19,-426.1013,-1018.571,-2565.314,-34.28994,94.01469,0,0
14.65116,-16453.29,-421.1545,-990.5502,-2568.542,-31.77446,82.89995,0,0
14.6675,-16456.33,-391.8336,-1014.684,-2570.99,-60.97768,97.83583,0,0
14.6675,-16456.49,-381.5876,-1033.264,-2563.976,-73.40343,71.46666,0,0
14.75071,-16484.35,-388.186,-1016.525,-2558.596,-89.56835,89.964,0,0
14.7673,-16461.36,-315.7162,-1056.971,-2550.049,-82.80125,11.48582,0,0
14.81707,-16499.17,-343.5068,-1045.831,-2552.392,-63.7553,-2.037707,0,0
14.86685,-16489.3,-378.1978,-1030.67,-2545.341,-49.47818,-32.83345,0,0
14.88343,-16516.05,-374.879,-1064.531,-2548.838,-23.37553,-57.41312,0,0
14.91661,-16508.74,-425.5479,-1094.856,-2551.538,6.738172,-119.8468,0,0
14.91661,-16504.19,-450.9642,-1030.456,-2553.621,35.98097,-220.0027,0,0
14.98298,-16476.27,-500.1938,-936.8887,-2555.226,86.93082,-295.9373,0,0
15.01617,-16449.37,-509.942,-864.4112,-2552.028,64.10809,-370.3582,0,0
15.06594,-16447.68,-494.9895,-844.7967,-2549.593,83.18957,-426.5992,0,0
15.14889,-16442.04,-481.1143,-822.4774,-2552.176,96.66166,-474.1051,0,0
15.19867,-16455.52,-513.5286,-749.3712,-2554.165,123.2718,-559.1831,0,0
15.24843,-16542.34,-532.5755,-692.9148,-2551.262,171.2513,-670.6761,0,0
15.24843,-16539.97,-563.5109,-593.916,-2553.482,137.1821,-652.9249,0,0
15.29821,-16522.5,-610.1373,-564.4553,-2555.188,99.10893,-613.0522,0,0
15.29821,-16493.52,-662.0388,-515.1431,-2547.633,112.3625,-625.3723,0,0
15.33139,-16500.11,-689.0765,-426.3237,-2555.161,130.557,-590.73,0,0
15.34798,-16492.93,-687.0704,-378.3083,-2552.064,161.9223,-546.0316,0,0
15.38117,-16485.21,-699.4186,-290.6863,-2554.131,207.1917,-550.2935,0,0
15.43094,-16495.91,-712.7872,-207.2204,-2551.285,249.4485,-533.6437,0,0
15.43094,-16483.04,-719.1794,-141.4612,-2549.115,253.042,-477.5256,0,0
15.5139,-16458.78,-759.017,-138.0775,-2547.466,272.1943,-420.7169,0,0
15.5139,-16490.13,-767.899,-98.18319,-2550.653,280.2549,-408.6878,0,0
15.56367,-16504.15,-787.4312,-33.66908,-2544.238,290.3562,-368.9588,0,0
15.61345,-16491.58,-805.1329,-31.2442,-2543.781,284.0221,-359.3691,0,0
15.61345,-16499.66,-801.4827,32.28493,-2534.591,275.3935,-355.1668,0,0
15.64663,-16486.99,-808.1121,49.47677,-2536.46,249.8215,-314.9518,0,0
15.66322,-16492.79,-824.8427,15.72406,-2533.497,241.5473,-299.3336,0,0
15.6964,-16473.96,-849.2978,55.01524,-2544.563,236.5854,-348.8403,0,0
15.74617,-16469.55,-909.5502,66.02348,-2539.756,210.9238,-336.4847,0,0
15.74617,-16451.8,-949.4655,142.9414,-2544.961,176.9655,-293.9693,0,0
15.77936,-16488.15,-936.0863,161.651,-2548.957,158.6246,-277.4875,0,0
15.82913,-16522.62,-915.2069,214.4791,-2538.723,180.5398,-249.4056,0,0
15.82913,-16475.8,-946.2771,260.1489,-2539.773,215.7813,-255.7102,0,0
15.8789,-16402.32,-971.6633,330.2192,-2545.029,241.7618,-260.628,0,0
15.92868,-16390.56,-979.3778,323.6164,-2540.198,247.5823,-193.0137,0,0
15.92868,-16383.99,-989.0881,343.7078,-2545.379,227.164,-157.812,0,0
15.96186,-16385.82,-1004.77,357.6841,-2544.919,190.5932,-147.2224,0,0
16.01163,-16384.11,-1012.835,390.2871,-2544.573,142.0275,-105.6353,0,0
16.01163,-16361.94,-1050.533,458.1994,-2539.882,75.53407,-58.39688,0,0
16.06141,-16370.68,-1046.612,495.4565,-2540.739,9.039349,16.06522,0,0
16.09459,-16415.24,-1052.967,525.8503,-2532.546,-37.3694,76.88036,0,0
16.14437,-16376.33,-1041.729,524.4108,-2535.167,-68.30775,174.4955,0,0
16.16096,-16345.61,-1052.53,544.1005,-2537.199,-84.30516,227.8132,0,0
16.24341,-16342.26,-1032.574,501.3439,-2538.773,-142.5803,333.2698,0,0
16.27656,-16355.43,-1026.811,466.3385,-2535.561,-166.3716,388.1682,0,0
16.27656,-16323.61,-1038.601,572.5684,-2546.415,-206.9407,516.7332,0,0
16.32632,-16270.7,-1082.659,589.5558,-2545.857,-330.6412,685.4063,0,0
16.32632,-16342.43,-995.1418,368.7435,-2545.425,-468.9965,866.4709,0,0
16.37608,-16540.44,-804.899,66.14165,-2545.091,-435.5092,809.654,0,0
16.37608,-16588.72,-791.2614,39.54628,-2544.832,-315.18,623.5676,0,0
16.42584,-16539.98,-874.0977,55.9556,-2549.063,-270.2243,507.9876,0,0
16.45901,-16474.71,-868.8547,115.2127,-2552.292,-288.9453,497.7026,0,0
16.45901,-16462.29,-864.8655,118.5037,-2537.02,-301.2982,460.1103,0,0
16.50877,-16477.1,-828.6101,111.0595,-2538.638,-298.2546,423.6282,0,0
16.55853,-16490.55,-822.0155,134.186,-2535.46,-262.1372,379.2636,0,0
16.55853,-16480.8,-815.985,195.0655,-2533.047,-258.4177,394.0881,0,0
16.5917,-16445.54,-828.1186,131.8323,-2535.656,-243.2577,401.8826,0,0
16.64146,-16435.17,-814.243,113.3101,-2528.808,-204.9946,385.7483,0,0
16.64146,-16448.29,-840.3013,110.2351,-2532.46,-192.3562,376.0067,0,0
16.69122,-16426.21,-823.7529,76.89697,-2535.279,-213.5061,360.4062,0,0
16.72439,-16442.57,-821.1446,102.4414,-2524.158,-232.5159,348.9636,0,0
16.77415,-16481.7,-752.7727,110.9678,-2520.114,-257.0555,363.4602,0,0
16.77415,-16493.84,-729.4744,-12.09424,-2525.927,-256.1517,383.3982,0,0
16.82391,-16479.76,-768.4251,-58.37315,-2530.408,-226.646,358.7286,0,0
16.87367,-16441.2,-753.0129,-67.92315,-2524.996,-231.5471,392.4821,0,0
16.90685,-16441.62,-768.0089,-77.04506,-2516.451,-235.9287,403.0507,0,0
16.90685,-16443.06,-769.6835,-32.66546,-2518.82,-297.5192,429.6476,0,0
16.9566,-16455.26,-744.5278,-51.5817,-2520.674,-342.6808,454.348,0,0
17.00636,-16466.8,-703.3109,-74.62158,-2517.697,-363.5424,456.5099,0,0
17.00636,-16463.41,-707.4887,-135.1232,-2524.318,-377.6805,488.2367,0,0
17.03954,-16475.18,-710.9492,-161.0397,-2520.547,-335.4261,453.0926,0,0
17.0893,-16475.28,-693.8973,-130.5284,-2517.689,-303.8466,439.6922,0,0
17.0893,-16508.53,-672.2443,-75.74364,-2515.534,-339.802,554.8799,0,0
17.13906,-16532.75,-592.8223,-232.9491,-2509.49,-352.6198,566.0949,0,0
17.18882,-16464.71,-631.0785,-305.0745,-2504.913,-281.7935,505.7337,0,0
17.22199,-16460.23,-682.8843,-287.5454,-2510.328,-260.1039,461.0862,0,0
17.22199,-16455.7,-669.5914,-280.1057,-2505.653,-310.7162,483.7103,0,0
17.27175,-16474.4,-608.6878,-321.4349,-2510.987,-359.799,498.2593,0,0
17.32151,-16466.53,-534.7245,-345.7596,-2515.105,-364.4003,476.1417,0,0
17.35468,-16476,-568.3443,-332.6721,-2509.42,-390.3387,489.7166,0,0
17.40444,-16484.33,-512.5211,-374.0933,-2509.533,-402.1047,505.3993,0,0
17.42103,-16436.37,-470.2992,-428.3851,-2509.654,-426.274,499.9626,0,0
17.4542,-16429.63,-462.9346,-421.5417,-2514.208,-456.5792,499.4312,0,0
17.50396,-16424.54,-439.0402,-499.7758,-2517.713,-486.5469,509.8717,0,0
17.50396,-16451.74,-415.8072,-557.7066,-2520.407,-483.5291,514.0228,0,0
17.53713,-16467.05,-430.7678,-543.5037,-2513.609,-479.6605,518.9008,0,0
